test_season,window,n_train_seasons,fit_seconds,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,correct_3_ci_lo,correct_3_ci_hi,log_loss_p3_ci_lo,log_loss_p3_ci_hi,exact_321_ci_lo,exact_321_ci_hi,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n,tau
2017,recent8,8,69.5,198,0.6161616161616161,0.8181818181818182,0.8838383838383839,0.11616161616161616,0.2676767676767677,0.713804713804714,1.154108647533571,0.012056464755772694,0.10934369124744162,0.0027567520239231494,8712,0.5454545454545454,0.6868686868686869,1.0201784343075302,1.29108195190484,0.07815656565656566,0.15921717171717162,656,0.7030510260621138,1.452922614501846,4.4002741829655597e-17,0.7654359765142369,9.837837837837839,1,True,1.0,3,0.6,5,0.6,10,2.2833001986002817
2018,recent8,8,78.7,198,0.5202020202020202,0.7424242424242424,0.8737373737373737,0.1111111111111111,0.2727272727272727,0.6885521885521887,1.3906734889694399,0.013898578501221736,0.11315806168032516,0.003270105410267893,8712,0.4444444444444444,0.5959595959595959,1.2086099432865727,1.6136081006065015,0.0707070707070707,0.15656565656565657,656,0.7831038783679003,1.6737816431146848,7.582010899879118e-17,0.7728271177221606,13.235294117647058,1,True,0.3333333333333333,3,0.2,5,0.45454545454545453,11,2.2916899717584953
2019,recent8,8,85.3,198,0.6212121212121212,0.7929292929292929,0.9191919191919192,0.11616161616161616,0.2777777777777778,0.702020202020202,1.1630615767865604,0.012038018166374436,0.10860298534840249,0.0037396944967390358,8712,0.5553030303030303,0.6868686868686869,1.0298237370201806,1.2982505254084562,0.0731060606060606,0.16161616161616163,654,0.7344324804128829,1.5063538720718013,-1.6296851737616978e-17,0.7534073480426237,9.64516129032258,2,False,0.75,4,0.6,5,0.7,10,2.1893469516582296
2020,recent8,8,68.0,153,0.5555555555555556,0.7581699346405228,0.8758169934640523,0.09803921568627451,0.24183006535947713,0.6557734204793029,1.2969204007842712,0.013101095223505289,0.11824614222024817,0.0024915607654119507,6732,0.477124183006536,0.6374183006535946,1.1320554842682033,1.5029115100026653,0.058823529411764705,0.1437908496732026,654,0.6189178259633741,1.2606371927611502,5.432283912538992e-18,0.7565049863589032,9.9,1,True,0.75,4,0.875,8,0.8,10,2.3566168995903167
2021,recent8,8,62.9,198,0.702020202020202,0.8535353535353535,0.9191919191919192,0.12121212121212122,0.2676767676767677,0.7003367003367003,1.1250564429552794,0.010445148267673149,0.11156323941787472,0.009190041090425108,9108,0.6464646464646465,0.7727272727272727,0.9928660410715375,1.273316783744458,0.08080808080808081,0.16666666666666666,674,0.7086512612690136,1.486322144042923,-2.240212631291117e-17,0.753100766419896,6.354838709677419,2,False,0.6666666666666666,3,0.5,6,0.8,10,1.9378756923639635
2022,recent8,8,62.0,198,0.5909090909090909,0.803030303030303,0.8686868686868687,0.10101010101010101,0.2676767676767677,0.6986531986531987,1.1552731257372681,0.011322178532021537,0.10110973915092164,0.004264728331173246,9108,0.5353535353535354,0.6565656565656566,1.0045152577287424,1.3205389620253851,0.06565656565656566,0.14646464646464646,683,0.6428200432127161,1.3431081303147723,0.0,0.774118532079599,13.529411764705882,4,False,0.3333333333333333,3,0.8,5,0.8,10,2.3134290695054327
2023,recent8,8,64.2,207,0.4830917874396135,0.7053140096618358,0.8357487922705314,0.043478260869565216,0.22705314009661837,0.6296296296296297,1.5840469273154023,0.014112501286853088,0.11982507525356231,0.004505916274115581,9522,0.41545893719806765,0.5532608695652173,1.3465174550389756,1.8294991056317071,0.01932367149758454,0.07246376811594203,663,0.8607741391600535,1.8311003809557111,2.3577587008630775e-16,0.7371916440559586,9.233333333333333,6,False,0.6666666666666666,3,0.6,5,0.7,10,2.4634411384072625
2024,recent8,8,64.3,207,0.5217391304347826,0.7198067632850241,0.821256038647343,0.04830917874396135,0.18357487922705315,0.6280193236714976,1.4880726521771184,0.01369336532413389,0.12898212697105127,0.004566019983593532,9522,0.4492753623188406,0.5990338164251208,1.3421752897430803,1.641818702118491,0.01932367149758454,0.07499999999999989,658,0.9202353697346897,1.9137574665660295,-2.1597043640124626e-17,0.7354764356021399,6.617647058823529,3,False,0.6666666666666666,3,0.4,5,0.7,10,1.778801844121199
2025,recent8,8,63.8,207,0.5652173913043478,0.7632850241545893,0.8695652173913043,0.07246376811594203,0.178743961352657,0.6457326892109502,1.345718298249481,0.012791698614746001,0.12033921278130168,0.0051515288778152726,9522,0.5120772946859904,0.6305555555555554,1.215674745630282,1.476504131564151,0.033816425120772944,0.10144927536231885,742,0.7365310148760321,1.6595043711402249,-3.830419060701349e-17,0.7123139901527812,6.9,6,False,0.6666666666666666,3,0.6,5,0.7,10,1.908192148567986
2026,recent8,8,63.8,207,0.6714975845410628,0.8454106280193237,0.927536231884058,0.15458937198067632,0.33816425120772947,0.7407407407407408,1.0188756137239317,0.010193319838222895,0.09974619612951434,0.007187599524225327,9522,0.6135265700483091,0.7391304347826086,0.9044816276388459,1.1146319624804384,0.11340579710144927,0.20543478260869555,745,0.6473571699883511,1.4204893493385122,-1.3114043780807218e-17,0.7146750971576088,5.548387096774194,1,True,0.6666666666666666,3,0.8571428571428571,7,0.8,10,2.0034208221721705
