test_season,window,n_train_seasons,fit_seconds,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,correct_3_ci_lo,correct_3_ci_hi,log_loss_p3_ci_lo,log_loss_p3_ci_hi,exact_321_ci_lo,exact_321_ci_hi,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n
2017,recent8,8,31.2,198,0.6313131313131313,0.803030303030303,0.9040404040404041,0.11616161616161616,0.2474747474747475,0.7037037037037039,1.1158520312196818,0.01188417261329723,0.11041419799285376,0.003252972494818337,8712,0.5656565656565656,0.696969696969697,0.9888073113494893,1.2495543725397529,0.07575757575757576,0.15656565656565657,656,0.7036510703484766,1.4436561352211028,6.674877452929294e-16,0.7656636778790612,9.72972972972973,2,False,1.0,3,0.6,5,0.6,10
2018,recent8,8,26.7,198,0.5404040404040404,0.7525252525252525,0.8686868686868687,0.1111111111111111,0.2878787878787879,0.702020202020202,1.414014495157505,0.014215697649581213,0.11511261993841967,0.0028732197754978072,8712,0.45934343434343433,0.6111111111111112,1.2242734749445012,1.64836588692589,0.0707070707070707,0.15656565656565657,656,0.807433812223405,1.6757708880738647,-2.708944180085382e-14,0.7767189444337661,13.382352941176471,1,True,0.3333333333333333,3,0.2,5,0.5454545454545454,11
2019,recent8,8,29.9,198,0.6161616161616161,0.797979797979798,0.9090909090909091,0.10606060606060606,0.26262626262626265,0.7003367003367005,1.1677262722423185,0.011974242990114984,0.10885935914572467,0.0032941361678376253,8712,0.5505050505050505,0.6844696969696968,1.0231992998828008,1.3216071316951283,0.06565656565656566,0.14646464646464646,654,0.7485232804985308,1.56672200325974,-1.15843454434894e-15,0.749394329262742,9.580645161290322,7,False,0.5,4,0.4,5,0.7,10
2020,recent8,8,30.0,153,0.5620915032679739,0.7581699346405228,0.8823529411764706,0.0915032679738562,0.22875816993464052,0.6514161220043573,1.2955897474115023,0.013122037768178026,0.12223821477581591,0.004030143216216168,6732,0.48366013071895425,0.6405228758169934,1.1301808553334542,1.4571494041115827,0.0488562091503268,0.13725490196078433,654,0.6323161187901974,1.228290656135765,-3.639630221401125e-16,0.7580038414806818,8.7,1,True,0.75,4,0.875,8,0.8,10
2021,recent8,8,33.2,198,0.6767676767676768,0.8686868686868687,0.898989898989899,0.13131313131313133,0.2676767676767677,0.6986531986531985,1.0917922218601044,0.010021667179242301,0.10318617177388512,0.005358907731017879,9108,0.6161616161616161,0.7424242424242424,0.9182772312869593,1.2798335545380437,0.08080808080808081,0.1717171717171717,674,0.7006906739417856,1.4795366289170724,8.328319899858741e-16,0.7468788153132514,7.032258064516129,1,True,1.0,3,0.6666666666666666,6,0.9,10
2022,recent8,8,41.0,198,0.6868686868686869,0.8484848484848485,0.8888888888888888,0.09595959595959595,0.26262626262626265,0.6986531986531985,1.0805416556047307,0.010815544000051068,0.10220351835508049,0.0042056713871310575,9108,0.6313131313131313,0.7474747474747475,0.9397672837109438,1.2146843442748014,0.06060606060606061,0.13131313131313133,683,0.6647408764477967,1.3961978159544182,5.279655027792838e-16,0.7733926353521078,14.117647058823529,5,False,0.3333333333333333,3,0.8,5,0.7,10
2023,recent8,8,41.2,207,0.4975845410628019,0.6908212560386473,0.8115942028985508,0.05314009661835749,0.20772946859903382,0.6103059581320451,1.5431492746345277,0.013734639641546868,0.12144441502927973,0.0041569161688284435,9522,0.4322463768115942,0.5555555555555556,1.3319500933990946,1.7786529648420322,0.024154589371980676,0.09178743961352658,663,0.8854863081723965,1.8837189138251895,-7.083993187593156e-15,0.7354517295889051,10.3,8,False,0.3333333333333333,3,0.6,5,0.7,10
2024,recent8,8,37.1,207,0.5072463768115942,0.7101449275362319,0.8260869565217391,0.043478260869565216,0.2028985507246377,0.6215780998389695,1.5378360972452791,0.01419317640239647,0.11992862801141552,0.004486092590124715,9522,0.4370772946859903,0.5700483091787439,1.340152093395816,1.7484997451283435,0.01932367149758454,0.07246376811594203,658,0.8941583658206005,1.9135003596657527,-2.591645236814955e-16,0.73229123523701,7.176470588235294,3,False,0.6666666666666666,3,0.4,5,0.6,10
2025,recent8,8,33.3,207,0.5507246376811594,0.7342995169082126,0.8454106280193237,0.05314009661835749,0.1642512077294686,0.6360708534621579,1.4045651574079072,0.013202773255859258,0.11763737781821877,0.0029708299065828356,9522,0.4830917874396135,0.6231884057971014,1.2485858853692862,1.5838342442807525,0.024154589371980676,0.08466183574879216,742,0.7581103045896144,1.791689036203425,-4.596502872841619e-16,0.7096537741840152,9.4,6,False,0.6666666666666666,3,0.4,5,0.6,10
2026,recent8,8,20.2,207,0.7101449275362319,0.8647342995169082,0.9371980676328503,0.18357487922705315,0.34782608695652173,0.747181964573269,0.887658666581793,0.008900976270724276,0.09291543069810189,0.006121320928794989,9522,0.6473429951690821,0.7777777777777778,0.7765457782994124,0.9972319508973048,0.13526570048309178,0.23671497584541062,745,0.6288468094665511,1.3972311197083014,1.330479350852805e-15,0.7139299183361434,5.354838709677419,1,True,0.6666666666666666,3,0.8571428571428571,7,0.9,10
