season,match_id,n_distinct_top_picks,consensus_pick_correct,any_correct,all_correct,p3_spread_on_consensus_pick,max_p3_consensus,correct_A_structural_pl,correct_B_performance_xgb_rank_tuned,correct_C_stats_only_pl,agreement,spread_bin
2012,2012_R5_adelaide_v_port_adelaide_2012-04-29,1,True,True,True,0.10420093300146549,0.5956926661822305,True,True,True,all agree,0.10-0.20
2012,2012_R5_brisbane_lions_v_geelong_2012-04-28,2,False,True,False,0.09269651658195574,0.24077155181704868,False,True,True,2 vs 1,<0.10
2012,2012_R5_collingwood_v_essendon_2012-04-25,1,True,True,True,0.16936908200834344,0.8880701701340806,True,True,True,all agree,0.10-0.20
2012,2012_R5_fremantle_v_carlton_2012-04-27,1,False,False,False,0.18282206826018566,0.5494037128488376,False,False,False,all agree,0.10-0.20
2012,2012_R5_greater_western_sydney_v_western_bulldogs_2012-04-28,1,False,False,False,0.07982675412030521,0.41773099969540994,False,False,False,all agree,<0.10
2012,2012_R5_hawthorn_v_sydney_2012-04-29,1,True,True,True,0.18949656987582542,0.5532967559010621,True,True,True,all agree,0.10-0.20
2012,2012_R5_melbourne_v_st_kilda_2012-04-28,1,True,True,True,0.15730491267685393,0.36619647584296544,True,True,True,all agree,0.10-0.20
2012,2012_R5_north_melbourne_v_gold_coast_2012-04-28,1,True,True,True,0.23969359418004932,0.5877459797322003,True,True,True,all agree,0.20-0.35
2012,2012_R5_richmond_v_west_coast_2012-04-29,1,False,False,False,0.008891174366029042,0.21482854155428013,False,False,False,all agree,<0.10
2012,2012_R6_carlton_v_greater_western_sydney_2012-05-06,2,False,False,False,0.2630274562645012,0.25442631614994277,False,False,False,2 vs 1,0.20-0.35
2012,2012_R6_essendon_v_brisbane_lions_2012-05-05,2,False,True,False,0.09870742227110346,0.35693499550624647,True,True,False,2 vs 1,<0.10
2012,2012_R6_geelong_v_melbourne_2012-05-05,1,True,True,True,0.21098171019884837,0.5410578119061743,True,True,True,all agree,0.20-0.35
2012,2012_R6_gold_coast_v_fremantle_2012-05-05,1,True,True,True,0.02833666466227247,0.621407868972034,True,True,True,all agree,<0.10
2012,2012_R6_port_adelaide_v_richmond_2012-05-06,2,False,False,False,0.09228073127775804,0.29824639175018297,False,False,False,2 vs 1,<0.10
2012,2012_R6_st_kilda_v_hawthorn_2012-05-05,2,True,True,False,0.21679300149522585,0.3701035482058845,True,False,True,2 vs 1,0.20-0.35
2012,2012_R6_sydney_v_adelaide_2012-05-05,1,False,False,False,0.1534837615675549,0.3486979452657561,False,False,False,all agree,0.10-0.20
2012,2012_R6_west_coast_v_north_melbourne_2012-05-06,1,True,True,True,0.10745992898620915,0.4574213932614424,True,True,True,all agree,0.10-0.20
2012,2012_R6_western_bulldogs_v_collingwood_2012-05-04,2,True,True,False,0.22528770274227164,0.28058948207786644,False,True,False,2 vs 1,0.20-0.35
2012,2012_R7_adelaide_v_geelong_2012-05-12,1,True,True,True,0.12134868244092689,0.816900144440441,True,True,True,all agree,0.10-0.20
2012,2012_R7_brisbane_lions_v_collingwood_2012-05-12,2,False,True,False,0.21149851913124024,0.3270548012549402,False,False,True,2 vs 1,0.20-0.35
2012,2012_R7_essendon_v_west_coast_2012-05-12,1,False,False,False,0.17977273654675419,0.53005125967913,False,False,False,all agree,0.10-0.20
2012,2012_R7_fremantle_v_port_adelaide_2012-05-13,1,False,False,False,0.31145983491081985,0.3581613696630628,False,False,False,all agree,0.20-0.35
2012,2012_R7_greater_western_sydney_v_gold_coast_2012-05-12,1,True,True,True,0.11011470628243952,0.3202915041620948,True,True,True,all agree,0.10-0.20
2012,2012_R7_melbourne_v_hawthorn_2012-05-11,1,True,True,True,0.07904602790048237,0.3381675425518846,True,True,True,all agree,<0.10
2012,2012_R7_north_melbourne_v_western_bulldogs_2012-05-13,1,False,False,False,0.12662387464878355,0.709928240112836,False,False,False,all agree,0.10-0.20
2012,2012_R7_richmond_v_sydney_2012-05-12,2,False,False,False,0.08452112753621233,0.1845537412727295,False,False,False,2 vs 1,<0.10
2012,2012_R7_st_kilda_v_carlton_2012-05-14,2,False,False,False,0.1951945547648422,0.24202051777889108,False,False,False,2 vs 1,0.10-0.20
2012,2012_R8_brisbane_lions_v_greater_western_sydney_2012-05-20,2,True,True,False,0.26639681422437006,0.5385899729489756,True,False,True,2 vs 1,0.20-0.35
2012,2012_R8_carlton_v_adelaide_2012-05-20,1,True,True,True,0.04372895040321134,0.7198179427760794,True,True,True,all agree,<0.10
2012,2012_R8_collingwood_v_geelong_2012-05-18,1,True,True,True,0.3056463946412703,0.5522350254559104,True,True,True,all agree,0.20-0.35
2012,2012_R8_essendon_v_richmond_2012-05-19,2,False,False,False,0.2557859839384217,0.43376319726390694,False,False,False,2 vs 1,0.20-0.35
2012,2012_R8_hawthorn_v_fremantle_2012-05-19,3,False,True,False,0.1231480410200598,0.14251025694829875,False,False,True,all differ,0.10-0.20
2012,2012_R8_port_adelaide_v_north_melbourne_2012-05-19,2,False,False,False,0.10138395617075102,0.3732809727341094,False,False,False,2 vs 1,0.10-0.20
2012,2012_R8_sydney_v_melbourne_2012-05-19,1,True,True,True,0.06770095836634893,0.5084223902902798,True,True,True,all agree,<0.10
