market_type,market_name,selection,player,team,opponent_or_pair,line,odds,implied_probability,model_probability,probability_edge_pp,expected_value,model_disagreement,structural_break_sensitivity,simulation_uncertainty,confidence_tier,audit_status,audit_notes,quality_label,source_url,timestamp
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Bailey Smith/Will Ashcroft,Nick Daicos,,Nick Daicos/Bailey Smith/Will Ashcroft,,29.0,0.034482758620689655,0.11653,8.204724137931034,2.3793699999999998,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 10 or more votes,Max Hall,Max Hall,,,10.0,1.49,0.6711409395973155,0.75148,8.033906040268457,0.11970520000000007,1.5980022838115655,1.584897362457781,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-10-or-more-votes-10865473,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Bailey Smith/Zak Butters,Nick Daicos,,Nick Daicos/Bailey Smith/Zak Butters,,551.0,0.0018148820326678765,0.08066,7.884511796733213,43.443659999999994,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Willem Duursma,Willem Duursma,,,1.0,2.65,0.37735849056603776,0.45492,7.756150943396223,0.205538,0.1400082363607144,0.111957204969818,4.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 10 or more votes,John Noble,John Noble,,,10.0,7.5,0.13333333333333333,0.21047,7.713666666666666,0.578525,1.1450843681604717,0.4968566938633536,11.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-10-or-more-votes-10865473,2026-09-17T04:16:34.686425+00:00
TEAM_VOTES_OU,Fremantle Team Votes O/U,Under,,Fremantle,,99.5,1.87,0.53475935828877,0.6118,7.7040641711230045,0.14406600000000003,,,,UNKNOWN,PRICE_SUSPECT,Over and Under both priced at 1.87 - flat/templated pricing pattern shared across most team O/U markets; held out of headline value pending a market refresh,REVIEW REQUIRED — PRICE FRESHNESS,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-team-votes-o-u/fremantle-team-votes-o-u-10911262,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 10 Finish (Includes Ineligible),Izak Rankine,Izak Rankine,,,10.0,2.15,0.46511627906976744,0.54103,7.591372093023257,0.16321450000000004,0.4248485053324877,0.4248485053324877,10.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-10-finish-includes-ineligible--10804256,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 15 or more votes,Brodie Grundy,Brodie Grundy,,,15.0,4.4,0.22727272727272727,0.30189,7.4617272727272725,0.32831600000000005,2.005547388796769,0.2885413989260588,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-15-or-more-votes-10865474,2026-09-17T04:16:34.686425+00:00
GROUP_H2H,Brownlow Group - Group A,Lachie Neale,Lachie Neale,,Group A,,9.0,0.1111111111111111,0.18558783333333334,7.447672222222224,0.6702905000000001,0.639783272451762,0.4178617270819131,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-group-group-a-10915095,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 30 or more votes,Bailey Smith,Bailey Smith,,,30.0,1.14,0.8771929824561404,0.94997,7.277701754385957,0.08296579999999998,0.581983245516696,0.2682935583187955,15.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-30-or-more-votes-10865488,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Colby McKercher,Colby McKercher,,,1.0,1.28,0.78125,0.85149,7.023999999999997,0.08990720000000008,0.7835896975489638,0.6534747948683228,7.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PLAYER_VOTES_OU,Kysaiah Pickett Votes O/U,Under,Kysaiah Pickett,,,19.5,1.87,0.53475935828877,0.60396,6.920064171123008,0.1294052000000001,0.0813679360765249,0.0411218884956916,10.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-player-votes-o-u/kysaiah-pickett-votes-o-u-10911172,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Essendon Most Votes,Zach Merrett,Zach Merrett,Essendon,,,1.33,0.7518796992481203,0.8198878333333333,6.8008134085213,0.09045081833333324,0.552517649918391,0.1188754591178664,11.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/essendon-most-votes-10819446,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Marc Pittonet,Marc Pittonet,,,1.0,1.71,0.5847953216374269,0.65269,6.789467836257312,0.11609990000000003,0.2074714876793084,0.1465747950100475,5.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 3 Finish (Includes Ineligible),Lachie Neale,Lachie Neale,,,3.0,31.0,0.03225806451612903,0.0994,6.714193548387097,2.0814,0.639783272451762,0.4178617270819131,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-3-finish-includes-ineligible--10804244,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 10 or more votes,Nick Blakey,Nick Blakey,,,10.0,15.0,0.06666666666666667,0.13351,6.684333333333332,1.00265,0.5031257057057585,0.3280400184548115,9.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-10-or-more-votes-10865473,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Joe Richards,Joe Richards,,,1.0,1.31,0.7633587786259541,0.82833,6.497122137404587,0.08511230000000003,0.6412942520285241,0.3309539573198798,7.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 25 or more votes,Lachie Neale,Lachie Neale,,,25.0,3.15,0.31746031746031744,0.38206,6.459968253968257,0.20348900000000003,0.639783272451762,0.4178617270819131,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-25-or-more-votes-10865487,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 5 Finish (Includes Ineligible),Isaac Heeney,Isaac Heeney,,,5.0,3.75,0.26666666666666666,0.32884,6.217333333333336,0.2331500000000002,1.4572012731110888,1.360733830105417,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-5-finish-includes-ineligible--10804245,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Connor O'Sullivan,Connor O'Sullivan,,,1.0,3.2,0.3125,0.37264,6.014000000000003,0.19244800000000017,0.1996585357705484,0.1097725073270651,4.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PLAYER_H2H,AFL Brownlow H2H's,Errol Gulden to outpoll Max Holmes,Errol Gulden,,Max Holmes,,2.46,0.4065040650406504,0.46645,5.994593495934958,0.14746700000000001,0.0719932561782137,0.062356295497624,7.0,MEDIUM,SETTLEMENT_UNCERTAIN,non-trivial tie probability between the two players (0.114),REVIEW REQUIRED,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-h2hs/max-holmes-v-errol-gulden-10911795,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 3 Finish (Includes Ineligible),Isaac Heeney,Isaac Heeney,,,3.0,26.0,0.038461538461538464,0.09796,5.9498461538461545,1.5469600000000003,1.4572012731110888,1.360733830105417,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-3-finish-includes-ineligible--10804244,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 10 or more votes,Touk Miller,Touk Miller,,,10.0,3.5,0.2857142857142857,0.34312,5.740571428571428,0.20092,0.3699715507946095,0.3699715507946095,10.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-10-or-more-votes-10865473,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Kane Farrell,Kane Farrell,,,1.0,2.1,0.47619047619047616,0.53262,5.642952380952382,0.11850200000000011,0.4965214016222026,0.4216385451847146,4.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PLAYER_VOTES_OU,Izak Rankine Votes O/U,Under,Izak Rankine,,,21.5,1.87,0.53475935828877,0.59039,5.563064171123,0.1040293000000001,0.4248485053324877,0.4248485053324877,10.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-player-votes-o-u/izak-rankine-votes-o-u-10911163,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 10 Finish (Includes Ineligible),Clayton Oliver,Clayton Oliver,,,10.0,71.0,0.014084507042253521,0.06746,5.337549295774648,3.7896600000000005,1.5406257026378594,0.344609362730635,16.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MODEL-SENSITIVE VALUE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-10-finish-includes-ineligible--10804256,2026-09-17T04:16:34.686425+00:00
TEAM_VOTES_OU,Adelaide Crows Team Votes O/U,Over,,Adelaide Crows,,84.5,1.87,0.53475935828877,0.58538,5.062064171123004,0.0946606000000001,,,,UNKNOWN,PRICE_SUSPECT,Over and Under both priced at 1.87 - flat/templated pricing pattern shared across most team O/U markets; held out of headline value pending a market refresh,REVIEW REQUIRED — PRICE FRESHNESS,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-team-votes-o-u/adelaide-crows-team-votes-o-u-10911236,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Bailey Smith/Lachie Neale,Nick Daicos,,Nick Daicos/Bailey Smith/Lachie Neale,,51.0,0.0196078431372549,0.06959,4.998215686274509,2.54909,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
PLAYER_H2H,AFL Brownlow H2H's,Jack Gunston to outpoll Jacob van Rooyen,Jack Gunston,,Jacob van Rooyen,,1.87,0.53475935828877,0.58467,4.991064171123005,0.09333290000000005,1.545563377655002,0.3991962453741635,12.0,HIGH,SETTLEMENT_UNCERTAIN,non-trivial tie probability between the two players (0.112),REVIEW REQUIRED,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-h2hs/jack-gunston-v-jacob-van-rooyen-10911802,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Bailey Smith/Isaac Heeney,Nick Daicos,,Nick Daicos/Bailey Smith/Isaac Heeney,,86.0,0.011627906976744186,0.06059,4.896209302325581,4.2107399999999995,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Josh Weddle,Josh Weddle,,,1.0,4.7,0.2127659574468085,0.26042,4.765404255319147,0.2239739999999999,0.0755371923655199,0.0755371923655199,3.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 3 Finish (Includes Ineligible),Bailey Smith,Bailey Smith,,,3.0,1.07,0.9345794392523364,0.9816,4.702056074766359,0.050312000000000134,0.581983245516696,0.2682935583187955,15.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-3-finish-includes-ineligible--10804244,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 10 or more votes,Noah Anderson,Noah Anderson,,,10.0,1.29,0.7751937984496123,0.82186,4.666620155038769,0.060199400000000125,0.6012730846110834,0.5326948944087739,14.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-10-or-more-votes-10865473,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Josh Worrell,Josh Worrell,,,1.0,1.89,0.5291005291005292,0.57451,4.540947089947078,0.08582389999999984,0.2730067145834383,0.2730067145834383,5.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 20 Finish (Includes Ineligible),Finn Callaghan,Finn Callaghan,,,20.0,41.0,0.024390243902439025,0.06954,4.514975609756098,1.85114,1.088053089499061,0.8765666737354874,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-20-finish-includes-ineligible--10804257,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,James Peatling,James Peatling,,,1.0,1.19,0.8403361344537815,0.88246,4.212386554621849,0.050127400000000044,0.2109529297172909,0.2109529297172909,8.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Edward Allan,Edward Allan,,,1.0,3.15,0.31746031746031744,0.35936,4.189968253968257,0.1319840000000001,0.0608072937556666,0.0608072937556666,3.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 10 or more votes,Lachie Ash,Lachie Ash,,,10.0,3.2,0.3125,0.35311,4.060999999999998,0.12995200000000007,1.4624183521882523,0.9397741294658388,11.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-10-or-more-votes-10865473,2026-09-17T04:16:34.686425+00:00
GROUP_H2H,Brownlow Group - Group D,Nick Blakey,Nick Blakey,,Group D,,9.0,0.1111111111111111,0.1497163333333333,3.8605222222222206,0.34744699999999984,0.5031257057057585,0.3280400184548115,9.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-group-group-d-10915098,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Jake Melksham,Jake Melksham,,,1.0,6.0,0.16666666666666666,0.20196,3.5293333333333345,0.21175999999999995,0.2103082626407499,0.0299605477083038,3.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TEAM_VOTES_OU,Carlton Team Votes O/U,Under,,Carlton,,72.5,1.87,0.53475935828877,0.56693,3.2170641711230075,0.06015910000000013,,,,UNKNOWN,PRICE_SUSPECT,Over and Under both priced at 1.87 - flat/templated pricing pattern shared across most team O/U markets; held out of headline value pending a market refresh,REVIEW REQUIRED — PRICE FRESHNESS,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-team-votes-o-u/carlton-team-votes-o-u-10911255,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Fremantle Most Votes,Caleb Serong,Caleb Serong,Fremantle,,,2.88,0.3472222222222222,0.37929433333333334,3.2072111111111132,0.09236767999999995,0.7101854195620962,0.4478862385459248,14.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/fremantle-most-votes-10819448,2026-09-17T04:16:34.686425+00:00
PLAYER_VOTES_OU,Chad Warner Votes O/U,Under,Chad Warner,,,15.5,1.87,0.53475935828877,0.56515,3.039064171123007,0.05683050000000023,0.9607790881852304,0.9607790881852304,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-player-votes-o-u/chad-warner-votes-o-u-10911208,2026-09-17T04:16:34.686425+00:00
PLAYER_H2H,AFL Brownlow H2H's,Clayton Oliver to outpoll Zac Bailey,Clayton Oliver,,Zac Bailey,,1.5,0.6666666666666666,0.69678,3.0113333333333325,0.04516999999999993,1.5406257026378594,0.344609362730635,16.0,HIGH,SETTLEMENT_UNCERTAIN,non-trivial tie probability between the two players (0.066),REVIEW REQUIRED,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-h2hs/clayton-oliver-v-zac-bailey-10911799,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Nick Larkey,Nick Larkey,,,1.0,1.21,0.8264462809917356,0.85481,2.83637190082644,0.034320099999999965,0.4608956477951724,0.230278735975848,7.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 30 or more votes,Will Ashcroft,Will Ashcroft,,,30.0,21.0,0.047619047619047616,0.07578,2.8160952380952384,0.59138,0.9646709709757744,0.6242991531514086,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-30-or-more-votes-10865488,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Gold Coast SUNS Most Votes,John Noble,John Noble,Gold Coast SUNS,,,81.0,0.012345679012345678,0.03998566666666667,2.763998765432099,2.238839,1.1450843681604717,0.4968566938633536,11.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/gold-coast-suns-most-votes-10819441,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Callum Brown,Callum Brown,,,1.0,4.2,0.23809523809523808,0.26558,2.74847619047619,0.11543599999999987,0.0200933209622828,0.0200933209622828,3.0,LOW,VERIFIED,,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Jai Serong,Jai Serong,,,1.0,1.94,0.5154639175257733,0.54196,2.6496082474226745,0.05140239999999996,0.1100679171896058,0.0283984054622574,4.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 10 Finish (Includes Ineligible),Kysaiah Pickett,Kysaiah Pickett,,,10.0,4.5,0.2222222222222222,0.24849,2.626777777777778,0.1182049999999999,0.0813679360765249,0.0411218884956916,10.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-10-finish-includes-ineligible--10804256,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 5 Finish (Includes Ineligible),Ed Richards,Ed Richards,,,5.0,101.0,0.009900990099009901,0.03615,2.6249009900990097,2.6511500000000003,0.4277553175864597,0.1837798777744943,13.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-5-finish-includes-ineligible--10804245,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Will Setterfield,Will Setterfield,,,1.0,1.74,0.5747126436781609,0.59999,2.527735632183914,0.043982600000000094,0.2327844364498996,0.1819173120651973,4.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 10 Finish (Includes Ineligible),Caleb Serong,Caleb Serong,,,10.0,41.0,0.024390243902439025,0.04836,2.3969756097560975,0.9827600000000001,0.7101854195620962,0.4478862385459248,14.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,MARGINAL EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-10-finish-includes-ineligible--10804256,2026-09-17T04:16:34.686425+00:00
