player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
13129,Patrick Voss,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,3.2526
12518,Hugh McCluggage,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,3.2442
12502,Jy Simpkin,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,3.17255
12714,James Rowbottom,sydney,0.0,0.0,0.0,0.0,0.0,0.0,3.1274
12690,Tom Atkins,geelong,0.0,0.0,0.0,0.0,0.0,0.0,3.1121
12405,Wayne Milera,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,3.108
12927,Jack Ginnivan,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,3.0136
12417,Marc Pittonet,carlton,0.0,0.0,0.0,0.0,0.0,0.0,2.9282
12653,Harry Petty,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,2.9246
12325,Jack Sinclair,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,2.8344
13031,Cam Mackenzie,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,2.82605
13105,Nick Watson,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,2.68825
12166,Jack Macrae,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,2.6858
12636,Mitch Lewis,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,2.66105
11898,Tom Liberatore,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,2.6121
12983,Jye Amiss,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,2.61
13047,Matthew Johnson,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,2.34625
13335,Joel Fitzgerald,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,2.2451
12332,James Sicily,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,2.21205
12876,Beau McCreery,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,2.2014
12087,Elliot Yeo,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,2.18385
13103,Ryley Sanders,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,2.1435
12782,Lachie Ash,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,2.13415
12856,Lloyd Meek,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,2.13285
12968,Kai Lohmann,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,2.1197
12710,Dylan Moore,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,2.11375
12485,Mabior Chol,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,2.09895
12408,Josh Dunkley,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,2.02625
13294,Milan Murdock,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,2.0231
12766,Mitch Georgiades,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.9962
12670,Conor Nash,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,1.9868
12992,Shannon Neale,geelong,0.0,0.0,0.0,0.0,0.0,0.0,1.94425
12061,Jack Crisp,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.9103
12695,Willem Drew,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.8847
12688,Jordan Clark,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,1.8818
12573,Josh Daicos,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.8794
12777,Hayden Young,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,1.85815
13187,Finn OSullivan,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.80965
12153,Mark Blicavs,geelong,0.0,0.0,0.0,0.0,0.0,0.0,1.79845
12563,Nick Larkey,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.79055
13184,Harvey Langford,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.7637
12584,Darcy Fogarty,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.7487
13101,Harvey Thomas,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.7163
12143,Lachie Whitfield,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.71585
12374,Toby Nankervis,richmond,0.0,0.0,0.0,0.0,0.0,0.0,1.7055
12929,Cooper Sharman,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.6831
12412,Tom Papley,sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.67985
12674,Tom De Koning,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.67425
12743,John Noble,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,1.6441
12028,Stephen Coniglio,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.5794
12975,Paul Curtis,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.51705
12619,James Worpel,geelong,0.0,0.0,0.0,0.0,0.0,0.0,1.4781
12910,Callum Brown,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.476
12017,Jeremy Cameron,geelong,0.0,0.0,0.0,0.0,0.0,0.0,1.47455
12756,Kade Chandler,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.4669
12948,Mitch Owens,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.445
12967,Marcus Windhager,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.4277
13240,Tom McCarthy,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,1.42345
