player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
13065,Lachlan McAndrew,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.72238
13187,Finn OSullivan,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.71498
12374,Toby Nankervis,richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.71039
12932,Brayden Cook,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.70244
12689,Gryan Miers,geelong,0.0,0.0,0.0,0.0,0.0,0.0,0.68756
12603,Adam Cerra,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.68722
12670,Conor Nash,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,0.67559
12700,Lachie Schultz,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.67401
12960,Nathan ODriscoll,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.66809
12340,Harris Andrews,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,0.6664
12394,Oscar McDonald,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.65621
12952,Jake Soligo,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.64115
13121,Ethan Read,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.62392
13146,Edward Allan,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.62351
12695,Willem Drew,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.61388
12674,Tom De Koning,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,0.60962
13278,Zeke Uwland,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.60835
12656,Brent Daniels,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.6052
12951,Angus Sheldrick,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.60353
12994,Matt Roberts,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.5793
13043,Tylar Young,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.56076
13021,Sam Darcy,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,0.54684
12508,Nic Newman,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.54107
11967,Jeremy Howe,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.52391
13099,Caleb Windsor,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.51923
12876,Beau McCreery,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.51714
13054,Aaron Cadman,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.51181
12933,Joel Jeffrey,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.5041
12861,Logan McDonald,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.5026
12863,Braeden Campbell,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.50006
13057,Josh Weddle,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,0.49304
12910,Callum Brown,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.48981
13072,Jaspa Fletcher,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,0.48474
13100,Seth Campbell,richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.48444
13212,Matt Carroll,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.48281
12536,Harry Perryman,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.47811
13123,Koltyn Tholstrup,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.47236
13036,Mattaes Phillipou,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,0.46939
