player_id,n_matches,mean_expected,mean_actual,bias
12509,157,0.046760863706908344,0.050955414012738856,-0.004194550305830512
12167,180,0.14594766138357584,0.15,-0.00405233861642415
12473,126,0.1868473817146619,0.19047619047619047,-0.0036288087615285736
11948,158,0.2496266009648947,0.25316455696202533,-0.0035379559971306374
12047,140,0.22512327329940646,0.22857142857142856,-0.0034481552720221076
11678,25,0.03658307951239362,0.04,-0.0034169204876063827
12137,56,0.014975096002563184,0.017857142857142856,-0.002882046854579672
11865,111,0.12397849199981885,0.12612612612612611,-0.0021476341263072657
12819,57,0.01552844730417859,0.017543859649122806,-0.0020154123449442167
12767,112,0.7212510924819435,0.7232142857142857,-0.0019631932323421752
12766,74,0.09270759891229664,0.0945945945945946,-0.0018869956822979567
11656,84,0.09336622087569864,0.09523809523809523,-0.0018718743623965944
12035,83,0.10666097679126707,0.10843373493975904,-0.001772758148491968
12810,63,0.06239294024791615,0.06349206349206349,-0.0010991232441473417
11937,198,0.05446854704674067,0.05555555555555555,-0.0010870085088148795
12330,191,0.04616286548240644,0.04712041884816754,-0.0009575533657611018
12821,68,0.028556057505124327,0.029411764705882353,-0.0008557072007580255
12607,128,0.022683158206458887,0.0234375,-0.0007543417935411134
12487,104,0.02812689843770281,0.028846153846153848,-0.0007192554084510389
12119,148,0.012859775690573642,0.013513513513513514,-0.0006537378229398722
12367,168,0.05301218080461739,0.05357142857142857,-0.0005592477668111759
12403,168,0.04721894243767744,0.047619047619047616,-0.00040010518137017365
11682,131,0.10648311185065965,0.10687022900763359,-0.0003871171569739401
12600,101,0.049174005301595346,0.04950495049504951,-0.00033094519345416157
12242,96,0.021142329238751156,0.020833333333333332,0.00030899590541782346
12278,135,0.00772259445986295,0.007407407407407408,0.00031518705245554227
12864,22,0.0009365614664817358,0.0,0.0009365614664817358
12887,65,0.0932694179873987,0.09230769230769231,0.000961725679706385
12669,21,0.001323390426009016,0.0,0.001323390426009016
12397,61,0.09976639212733455,0.09836065573770492,0.0014057363896296388
1134,83,0.19420778764933358,0.1927710843373494,0.0014367033119841721
12983,56,0.019367506339885158,0.017857142857142856,0.0015103634827423017
12404,119,0.035155407077985014,0.03361344537815126,0.0015419616998337549
13037,24,0.001645394641342006,0.0,0.001645394641342006
11863,22,0.00169816425573209,0.0,0.00169816425573209
12866,77,0.06664114150328226,0.06493506493506493,0.0017060765682173351
13039,24,0.0018023680571561888,0.0,0.0018023680571561888
12518,171,0.3997015785185591,0.39766081871345027,0.002040759805108816
12781,33,0.002070365620221866,0.0,0.002070365620221866
4141,20,0.0022121770821053816,0.0,0.0022121770821053816
12291,168,0.03198827478528259,0.02976190476190476,0.0022263700233778327
12770,94,0.6937489095756953,0.6914893617021277,0.0022595478735676355
4072,27,0.002293168956402119,0.0,0.002293168956402119
