player_id,player_name,season,round,match_id,team_id,most_likely_votes,confidence,expected_votes,p3,p2,p1,p0
11966,Max Gawn,2026,3,2026_R3_carlton_v_melbourne_2026-03-29,melbourne,2,MEDIUM,1.5703465650275659,0.11240511710010796,0.49322165681489694,0.24668790009744831,0.14768532598754683
11966,Max Gawn,2026,4,2026_R4_melbourne_v_gold_coast_2026-04-05,melbourne,3,MEDIUM,1.815749999350753,0.3283146111345301,0.2987165497832547,0.23337306638065347,0.13959577270156176
11966,Max Gawn,2026,5,2026_R5_essendon_v_melbourne_2026-04-11,melbourne,0,HIGH,0.1931312768053164,0.012218392591052202,0.04498033952161537,0.06651541998892906,0.8762858478984034
11966,Max Gawn,2026,6,2026_R6_melbourne_v_brisbane_lions_2026-04-19,melbourne,0,HIGH,0.26159092416519936,0.03277853160727096,0.04642706336193411,0.07040120261951827,0.8503932024112766
11966,Max Gawn,2026,7,2026_R7_richmond_v_melbourne_2026-04-24,melbourne,0,MEDIUM,0.8262374786379191,0.005261453237472288,0.2331125364122405,0.3442280461010212,0.417397964249266
11966,Max Gawn,2026,8,2026_R8_sydney_v_melbourne_2026-05-03,melbourne,0,HIGH,0.0956905741323684,0.011897145972456752,0.016834904642431172,0.026329326930135788,0.9449386224549763
11966,Max Gawn,2026,9,2026_R9_melbourne_v_west_coast_2026-05-10,melbourne,0,MEDIUM,1.218671208118551,0.12576322443959248,0.29779333159205357,0.2457948716156664,0.3306485723526875
11966,Max Gawn,2026,10,2026_R10_melbourne_v_hawthorn_2026-05-16,melbourne,0,HIGH,0.7435558633783381,0.12337215160670681,0.12527372091025887,0.12289196673769996,0.6284621607453343
11966,Max Gawn,2026,11,2026_R11_western_bulldogs_v_melbourne_2026-05-24,melbourne,0,HIGH,0.10345013228784186,0.0050698133581408705,0.017689006230876034,0.052862679751667176,0.924378500659316
11966,Max Gawn,2026,12,2026_R12_melbourne_v_greater_western_sydney_2026-05-31,melbourne,0,HIGH,0.07891682220946566,0.005957177129270267,0.01727478608073766,0.026495718660179537,0.9502723181298126
11966,Max Gawn,2026,13,2026_R13_collingwood_v_melbourne_2026-06-08,melbourne,0,HIGH,0.5137220241384242,0.033311627250397505,0.05777617666735597,0.2982347890525197,0.6106774070297267
11966,Max Gawn,2026,14,2026_R14_melbourne_v_essendon_2026-06-13,melbourne,2,HIGH,1.6786045199861992,0.07202634476464723,0.6197339488475149,0.22305758799722794,0.08518211839060999
11966,Max Gawn,2026,15,2026_R15_adelaide_v_melbourne_2026-06-20,melbourne,3,MEDIUM,1.5362929958331606,0.3080441967446046,0.22551554973566992,0.16112930612800708,0.30531094739171843
11966,Max Gawn,2026,17,2026_R17_hawthorn_v_melbourne_2026-07-04,melbourne,0,HIGH,0.716859875626668,0.0143232271685108,0.21619066201514087,0.24150887009085392,0.5279772407254946
11966,Max Gawn,2026,18,2026_R18_melbourne_v_richmond_2026-07-12,melbourne,0,HIGH,0.5566162163031513,0.02408202076283604,0.14647024320597626,0.19142966760269067,0.6380180684284971
11966,Max Gawn,2026,19,2026_R19_north_melbourne_v_melbourne_2026-07-18,melbourne,0,HIGH,0.16686413748897755,0.011553124399384631,0.023853521658856437,0.0844977209731108,0.8800956329686481
