player_id,player_name,team_id,sim_mean_votes,sim_median_votes,sim_mode_votes,sim_p10,sim_p90,sim_p2_5,sim_p97_5,prob_ge_10,prob_ge_15,prob_ge_20,prob_ge_25,prob_ge_30,prob_ge_35,mean_rank,median_rank,prob_rank_1,prob_top3_rank,prob_top10_rank
13007,Jase Burgoyne,port_adelaide,6.13885,6.0,6,4.0,9.0,3.0,11.0,0.0651,0.0004,0.0,0.0,0.0,0.0,64.5123,60.0,0.0,0.0,0.0
12406,Darcy Parish,essendon,6.0975,6.0,6,4.0,9.0,3.0,10.0,0.05525,0.0002,0.0,0.0,0.0,0.0,64.6506,60.0,0.0,0.0,0.0
12953,Josh Rachele,adelaide,5.83125,6.0,6,4.0,8.0,3.0,9.0,0.02425,0.00025,0.0,0.0,0.0,0.0,65.18615,63.0,0.0,0.0,0.0
12836,Bailey Williams,west_coast,5.58755,5.0,5,3.0,8.0,3.0,10.0,0.0352,0.00015,0.0,0.0,0.0,0.0,68.4984,66.0,0.0,0.0,0.0
12887,Josh Treacy,fremantle,5.43335,5.0,5,2.0,9.0,1.0,11.0,0.06465,0.0011,5e-05,0.0,0.0,0.0,78.5878,67.0,0.0,0.0,0.0
12455,Matthew Kennedy,western_bulldogs,5.20415,5.0,5,2.0,8.0,1.0,10.0,0.03725,0.00025,0.0,0.0,0.0,0.0,78.58125,68.0,0.0,0.0,0.0
12567,Will Setterfield,essendon,5.01655,5.0,5,3.0,7.0,2.0,8.0,0.0071,0.0,0.0,0.0,0.0,0.0,74.56275,70.0,0.0,0.0,0.0
12711,Justin McInerney,sydney,5.0106,5.0,5,3.0,7.0,2.0,9.0,0.0118,5e-05,0.0,0.0,0.0,0.0,75.23765,71.0,0.0,0.0,0.0
12794,Will Day,hawthorn,4.82495,5.0,4,2.0,8.0,1.0,9.0,0.02425,5e-05,0.0,0.0,0.0,0.0,84.0424,73.0,0.0,0.0,0.0
12892,Riley Thilthorpe,adelaide,4.57295,4.0,4,2.0,7.0,1.0,9.0,0.01455,5e-05,0.0,0.0,0.0,0.0,89.98865,76.0,0.0,0.0,0.0
12566,Harry McKay,carlton,4.46845,4.0,4,2.0,7.0,1.0,9.0,0.0106,0.0001,0.0,0.0,0.0,0.0,89.0898,78.0,0.0,0.0,0.0
NOID2026_richmond_jackross,Jack Ross,richmond,4.4383,4.0,4,2.0,7.0,1.0,9.0,0.0107,5e-05,0.0,0.0,0.0,0.0,86.5178,78.0,0.0,0.0,0.0
12934,James Peatling,adelaide,4.43205,4.0,4,1.0,8.0,0.0,10.0,0.0289,0.00045,0.0,0.0,0.0,0.0,104.3471,79.0,0.0,0.0,0.0
12686,Noah Balta,richmond,4.3229,4.0,5,2.0,6.0,1.0,7.0,0.00085,0.0,0.0,0.0,0.0,0.0,88.91195,77.0,0.0,0.0,0.0
4182,Scott Pendlebury,collingwood,4.25245,4.0,3,3.0,6.0,2.0,8.0,0.00565,0.0,0.0,0.0,0.0,0.0,85.5822,83.0,0.0,0.0,0.0
13048,Jacob van Rooyen,melbourne,4.2289,4.0,3,2.0,6.0,1.0,8.0,0.00625,0.0,0.0,0.0,0.0,0.0,88.7698,83.0,0.0,0.0,0.0
12699,Nick Blakey,sydney,4.148,4.0,4,2.0,7.0,0.0,8.0,0.00785,5e-05,0.0,0.0,0.0,0.0,101.6235,81.0,0.0,0.0,0.0
12366,Peter Wright,essendon,4.09415,4.0,3,1.0,7.0,0.0,9.0,0.0092,0.0,0.0,0.0,0.0,0.0,111.724,82.0,0.0,0.0,0.0
13140,Joel Freijah,western_bulldogs,4.04585,4.0,4,2.0,6.0,1.0,8.0,0.00295,0.0,0.0,0.0,0.0,0.0,91.41125,81.0,0.0,0.0,0.0
12291,Daniel McStay,collingwood,4.01195,4.0,3,2.0,6.0,1.0,8.0,0.0058,0.0,0.0,0.0,0.0,0.0,92.61185,85.0,0.0,0.0,0.0
13139,Joe Richards,port_adelaide,3.88415,4.0,3,1.0,7.0,0.0,9.0,0.0129,5e-05,0.0,0.0,0.0,0.0,121.0845,88.0,0.0,0.0,0.0
12150,Ollie Wines,port_adelaide,3.82655,3.0,3,2.0,6.0,0.0,8.0,0.00455,0.0,0.0,0.0,0.0,0.0,98.28445,90.0,0.0,0.0,0.0
12974,Oliver Dempsey,geelong,3.76055,4.0,3,1.0,7.0,0.0,8.0,0.0096,5e-05,0.0,0.0,0.0,0.0,123.0851,91.0,0.0,0.0,0.0
12167,Jake Stringer,greater_western_sydney,3.59995,3.0,3,1.0,7.0,0.0,8.0,0.00775,0.0001,0.0,0.0,0.0,0.0,123.95645,90.0,0.0,0.0,0.0
12421,Charlie Curnow,sydney,3.5069,3.0,3,1.0,6.0,0.0,8.0,0.0072,5e-05,0.0,0.0,0.0,0.0,132.1615,97.0,0.0,0.0,0.0
12656,Brent Daniels,greater_western_sydney,3.4898,3.0,3,2.0,6.0,0.0,7.0,0.00065,0.0,0.0,0.0,0.0,0.0,106.4905,94.0,0.0,0.0,0.0
13137,Logan Morris,brisbane_lions,3.41475,3.0,3,2.0,5.0,1.0,7.0,0.001,0.0,0.0,0.0,0.0,0.0,99.0439,96.0,0.0,0.0,0.0
11700,Patrick Dangerfield,geelong,3.31735,3.0,3,1.0,5.0,0.0,7.0,0.00075,0.0,0.0,0.0,0.0,0.0,126.2966,98.0,0.0,0.0,0.0
12237,Jarman Impey,hawthorn,3.3054,3.0,3,1.0,6.0,0.0,8.0,0.004,0.0,0.0,0.0,0.0,0.0,131.6426,94.0,0.0,0.0,0.0
13180,Murphy Reid,fremantle,3.25455,3.0,3,1.0,6.0,0.0,8.0,0.0074,0.0,0.0,0.0,0.0,0.0,153.4862,105.0,0.0,0.0,0.0
13129,Patrick Voss,fremantle,3.2526,3.0,3,1.0,6.0,0.0,7.0,0.0014,5e-05,0.0,0.0,0.0,0.0,132.51975,103.0,0.0,0.0,0.0
12518,Hugh McCluggage,brisbane_lions,3.2442,3.0,3,1.0,5.0,0.0,7.0,0.0004,0.0,0.0,0.0,0.0,0.0,116.5405,97.0,0.0,0.0,0.0
12502,Jy Simpkin,north_melbourne,3.17255,3.0,3,0.0,6.0,0.0,8.0,0.00655,0.0001,0.0,0.0,0.0,0.0,157.8222,104.0,0.0,0.0,0.0
12714,James Rowbottom,sydney,3.1274,3.0,3,1.0,5.0,1.0,7.0,0.00105,0.0,0.0,0.0,0.0,0.0,116.93665,105.0,0.0,0.0,0.0
12690,Tom Atkins,geelong,3.1121,3.0,2,1.0,6.0,0.0,7.0,0.0021,0.0,0.0,0.0,0.0,0.0,137.9723,111.0,0.0,0.0,0.0
12405,Wayne Milera,adelaide,3.108,3.0,3,0.0,6.0,0.0,8.0,0.0052,0.0,0.0,0.0,0.0,0.0,160.1507,106.0,0.0,0.0,0.0
12927,Jack Ginnivan,hawthorn,3.0136,3.0,3,1.0,5.0,0.0,7.0,0.001,0.0,0.0,0.0,0.0,0.0,134.887,97.0,0.0,0.0,0.0
12417,Marc Pittonet,carlton,2.9282,3.0,2,1.0,5.0,0.0,7.0,0.00195,0.0,0.0,0.0,0.0,0.0,143.978,112.0,0.0,0.0,0.0
12653,Harry Petty,melbourne,2.9246,3.0,3,1.0,5.0,0.0,6.0,0.0002,0.0,0.0,0.0,0.0,0.0,147.5627,107.0,0.0,0.0,0.0
12325,Jack Sinclair,st_kilda,2.8344,3.0,3,0.0,5.0,0.0,7.0,0.0023,0.0,0.0,0.0,0.0,0.0,154.1581,108.0,0.0,0.0,0.0
13031,Cam Mackenzie,hawthorn,2.82605,3.0,3,0.0,5.0,0.0,7.0,0.0024,0.0,0.0,0.0,0.0,0.0,180.31645,112.0,0.0,0.0,0.0
13105,Nick Watson,hawthorn,2.68825,2.0,0,0.0,6.0,0.0,8.0,0.00595,0.0,0.0,0.0,0.0,0.0,172.0379,116.0,0.0,0.0,0.0
12166,Jack Macrae,st_kilda,2.6858,3.0,2,1.0,5.0,0.0,6.0,0.00015,0.0,0.0,0.0,0.0,0.0,133.65655,114.0,0.0,0.0,0.0
12636,Mitch Lewis,hawthorn,2.66105,2.5,3,0.0,5.0,0.0,7.0,0.002,0.0,0.0,0.0,0.0,0.0,156.6202,114.0,0.0,0.0,0.0
11898,Tom Liberatore,western_bulldogs,2.6121,2.0,2,1.0,5.0,0.0,6.0,5e-05,0.0,0.0,0.0,0.0,0.0,143.9096,117.0,0.0,0.0,0.0
12983,Jye Amiss,fremantle,2.61,2.0,3,0.0,5.0,0.0,7.0,0.0019,0.0,0.0,0.0,0.0,0.0,202.383,119.0,0.0,0.0,0.0
13047,Matthew Johnson,fremantle,2.34625,2.0,3,0.0,5.0,0.0,6.0,0.00085,0.0,0.0,0.0,0.0,0.0,225.67245,128.0,0.0,0.0,0.0
13335,Joel Fitzgerald,melbourne,2.2451,2.0,3,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9502,136.0,0.0,0.0,0.0
12332,James Sicily,hawthorn,2.21205,2.0,0,0.0,5.0,0.0,7.0,0.0016,0.0,0.0,0.0,0.0,0.0,196.95735,140.0,0.0,0.0,0.0
12876,Beau McCreery,collingwood,2.2014,2.0,3,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,174.23405,123.0,0.0,0.0,0.0
12087,Elliot Yeo,west_coast,2.18385,2.0,1,0.0,4.100000000002183,0.0,6.0,0.0004,0.0,0.0,0.0,0.0,0.0,146.1313,138.0,0.0,0.0,0.0
13103,Ryley Sanders,western_bulldogs,2.1435,2.0,1,0.0,5.0,0.0,6.0,0.00105,0.0,0.0,0.0,0.0,0.0,223.11425,142.0,0.0,0.0,0.0
12782,Lachie Ash,greater_western_sydney,2.13415,2.0,0,0.0,5.0,0.0,6.0,0.00115,0.0,0.0,0.0,0.0,0.0,218.9362,145.0,0.0,0.0,0.0
12856,Lloyd Meek,hawthorn,2.13285,2.0,0,0.0,5.0,0.0,6.0,0.00105,0.0,0.0,0.0,0.0,0.0,203.63635,148.0,0.0,0.0,0.0
12968,Kai Lohmann,brisbane_lions,2.1197,2.0,1,0.0,4.0,0.0,6.0,0.0008,0.0,0.0,0.0,0.0,0.0,177.01855,129.0,0.0,0.0,0.0
12710,Dylan Moore,hawthorn,2.11375,2.0,0,0.0,5.0,0.0,6.0,0.0016,0.0,0.0,0.0,0.0,0.0,197.8335,151.0,0.0,0.0,0.0
12485,Mabior Chol,hawthorn,2.09895,2.0,0,0.0,5.0,0.0,6.0,0.001,0.0,0.0,0.0,0.0,0.0,197.42335,149.0,0.0,0.0,0.0
12408,Josh Dunkley,brisbane_lions,2.02625,2.0,0,0.0,4.0,0.0,6.0,0.00095,0.0,0.0,0.0,0.0,0.0,198.11395,127.0,0.0,0.0,0.0
13294,Milan Murdock,west_coast,2.0231,2.0,3,0.0,4.0,0.0,5.0,5e-05,0.0,0.0,0.0,0.0,0.0,163.7136,135.0,0.0,0.0,0.0
12766,Mitch Georgiades,port_adelaide,1.9962,2.0,0,0.0,4.0,0.0,6.0,0.00085,0.0,0.0,0.0,0.0,0.0,231.4068,144.0,0.0,0.0,0.0
12670,Conor Nash,hawthorn,1.9868,2.0,0,0.0,4.0,0.0,6.0,0.0001,0.0,0.0,0.0,0.0,0.0,203.14405,149.0,0.0,0.0,0.0
12992,Shannon Neale,geelong,1.94425,2.0,1,0.0,4.0,0.0,6.0,0.00055,0.0,0.0,0.0,0.0,0.0,222.9447,151.0,0.0,0.0,0.0
12061,Jack Crisp,collingwood,1.9103,2.0,0,0.0,4.0,0.0,6.0,0.0006,0.0,0.0,0.0,0.0,0.0,209.0477,143.0,0.0,0.0,0.0
