player_id,player_name,team_id,sim_mean_votes,sim_median_votes,sim_mode_votes,sim_p10,sim_p90,sim_p2_5,sim_p97_5,prob_ge_10,prob_ge_15,prob_ge_20,prob_ge_25,prob_ge_30,prob_ge_35,mean_rank,median_rank,prob_rank_1,prob_top3_rank,prob_top10_rank
13164,Joe Fonti,greater_western_sydney,0.26364,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,432.19325,425.0,0.0,0.0,0.0
12083,Jamie Elliott,collingwood,0.2625,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,376.82025,401.0,0.0,0.0,0.0
12755,Jye Caldwell,essendon,0.26201,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,243.42802,245.0,0.0,0.0,0.0
12334,Liam Duggan,west_coast,0.26199,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,418.12107,507.0,0.0,0.0,0.0
13279,Phoenix Gothard,greater_western_sydney,0.26159,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,437.47077,428.0,0.0,0.0,0.0
12902,Hugo Ralphsmith,richmond,0.26063,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,465.31844,527.0,0.0,0.0,0.0
13001,Ryan Angwin,greater_western_sydney,0.25617,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,426.28721,424.0,0.0,0.0,0.0
13182,Matthew Jefferson,melbourne,0.2521,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,491.04908,552.0,0.0,0.0,0.0
13170,Cooper Lord,carlton,0.25191,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,300.64447,320.0,0.0,0.0,0.0
12772,Toby Bedford,greater_western_sydney,0.25072,0.0,0,0.0,1.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,422.03871,421.0,0.0,0.0,0.0
12377,Jayden Laverde,greater_western_sydney,0.24787,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,423.37889,423.0,0.0,0.0,0.0
13028,Lachlan Cowan,carlton,0.24704,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,392.12561,415.0,0.0,0.0,0.0
13138,Bruce Reville,brisbane_lions,0.24315,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,384.00011,407.0,0.0,0.0,0.0
12597,Esava Ratugolea,port_adelaide,0.23612,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,285.41715,304.0,0.0,0.0,0.0
12655,Oscar Allen,brisbane_lions,0.23149,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,457.72883,508.0,0.0,0.0,0.0
13248,Roan Steele,collingwood,0.22965,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,378.4639,393.0,0.0,0.0,0.0
12175,Zac Williams,carlton,0.22933,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,457.69503,501.0,0.0,0.0,0.0
13062,Jhye Clark,geelong,0.22677,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,335.905,292.0,0.0,0.0,0.0
12282,Rory Lobb,western_bulldogs,0.22467,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,371.39394,424.0,0.0,0.0,0.0
12437,Mason Redman,essendon,0.22134,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,241.25428,251.0,0.0,0.0,0.0
12838,Keidean Coleman,brisbane_lions,0.22125,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,385.56408,403.0,0.0,0.0,0.0
12769,Connor Budarick,western_bulldogs,0.21669,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,461.14971,500.0,0.0,0.0,0.0
12866,Tom Powell,north_melbourne,0.21459,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,412.51253,426.0,0.0,0.0,0.0
12672,Sam Switkowski,fremantle,0.21094,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,300.91217,239.0,0.0,0.0,0.0
12867,Miles Bergman,port_adelaide,0.20695,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,442.11522,465.0,0.0,0.0,0.0
12385,Lachie Weller,gold_coast,0.20385,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,313.1815,337.0,0.0,0.0,0.0
12236,Jack Martin,geelong,0.1982,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,354.36842,366.0,0.0,0.0,0.0
12246,Luke McDonald,north_melbourne,0.1979,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,430.27725,453.0,0.0,0.0,0.0
12349,Kyle Langford,essendon,0.19512,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,242.43917,252.0,0.0,0.0,0.0
12444,Sam Collins,gold_coast,0.19427,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,412.63527,434.0,0.0,0.0,0.0
12724,Darcy Fort,brisbane_lions,0.19253,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,385.43646,400.0,0.0,0.0,0.0
13204,Isaiah Dudley,fremantle,0.18961,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,369.07746,424.0,0.0,0.0,0.0
12941,Ben Miller,richmond,0.18491,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,487.38412,528.0,0.0,0.0,0.0
13150,Billy Dowling,adelaide,0.18422,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,335.59608,257.0,0.0,0.0,0.0
12976,Jack Carroll,st_kilda,0.18047,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,472.08813,508.0,0.0,0.0,0.0
12872,Nick Murray,adelaide,0.18035,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,471.84247,493.0,0.0,0.0,0.0
12531,Mark OConnor,geelong,0.17887,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,324.90873,352.0,0.0,0.0,0.0
13297,Talor Byrne,carlton,0.17858,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,311.13319,326.0,0.0,0.0,0.0
12906,Ned Reeves,hawthorn,0.17668,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,262.742,230.0,0.0,0.0,0.0
13086,James Borlase,adelaide,0.17627,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,402.09325,411.0,0.0,0.0,0.0
13014,Tyler Sonsie,richmond,0.17557,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,244.20589,255.0,0.0,0.0,0.0
12676,Billy Frampton,collingwood,0.17157,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,390.56111,395.0,0.0,0.0,0.0
12860,James Jordon,sydney,0.16946,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,405.65564,435.0,0.0,0.0,0.0
12818,Sam Wicks,sydney,0.1671,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,405.40762,436.0,0.0,0.0,0.0
12752,Changkuoth Jiath,melbourne,0.16676,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,318.93582,344.0,0.0,0.0,0.0
12696,Xavier Duursma,essendon,0.16667,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,247.60024,248.0,0.0,0.0,0.0
13188,Joe Berry,port_adelaide,0.16595,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,438.6587,457.0,0.0,0.0,0.0
12352,Alex Pearce,fremantle,0.16553,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,362.11639,373.0,0.0,0.0,0.0
13098,Blake Howes,melbourne,0.1624,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,512.90777,553.0,0.0,0.0,0.0
12454,Eric Hipwood,brisbane_lions,0.15646,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,435.34537,461.0,0.0,0.0,0.0
12383,Tom Barrass,hawthorn,0.15519,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,253.90788,223.0,0.0,0.0,0.0
13027,Max Michalanney,adelaide,0.1543,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,401.28013,407.0,0.0,0.0,0.0
13029,Oliver Hollands,carlton,0.1517,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,472.48959,503.0,0.0,0.0,0.0
12748,Rhylee West,western_bulldogs,0.14785,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,410.20859,450.0,0.0,0.0,0.0
12440,Jacob Hopper,richmond,0.14683,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,295.84882,319.0,0.0,0.0,0.0
13213,Cooper Hynes,western_bulldogs,0.14671,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,445.99412,468.0,0.0,0.0,0.0
13216,Jedd Busslinger,western_bulldogs,0.14588,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,293.15653,303.0,0.0,0.0,0.0
12900,Buku Khamis,western_bulldogs,0.14201,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,419.44995,467.0,0.0,0.0,0.0
12821,Xavier OHalloran,greater_western_sydney,0.14158,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,441.02034,425.0,0.0,0.0,0.0
12402,Jacob Weitering,carlton,0.14086,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,409.81153,428.0,0.0,0.0,0.0
12874,Jaxon Prior,essendon,0.13924,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,245.23141,251.0,0.0,0.0,0.0
12267,Darcy Gardiner,brisbane_lions,0.13717,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,390.29901,397.0,0.0,0.0,0.0
12491,Andrew McGrath,essendon,0.13339,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,246.32446,253.0,0.0,0.0,0.0
13096,Tom Brown,richmond,0.13105,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,498.56392,526.0,0.0,0.0,0.0
12607,Jack Henry,geelong,0.12923,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,308.67802,241.0,0.0,0.0,0.0
12843,Finn Maginness,hawthorn,0.12852,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,263.16329,227.0,0.0,0.0,0.0
12272,Christian Salem,melbourne,0.12724,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,320.32958,338.0,0.0,0.0,0.0
12090,Lincoln McCarthy,brisbane_lions,0.12601,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,481.37255,509.0,0.0,0.0,0.0
13046,Arthur Jones,western_bulldogs,0.12594,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,289.50661,299.0,0.0,0.0,0.0
12565,Jack Scrimshaw,hawthorn,0.12575,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,259.2387,225.0,0.0,0.0,0.0
12774,Deven Robertson,west_coast,0.1237,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,293.57987,298.0,0.0,0.0,0.0
12644,Sam Taylor,greater_western_sydney,0.12323,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,443.64423,425.0,0.0,0.0,0.0
13232,Leo Lombard,gold_coast,0.12188,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,451.02242,469.0,0.0,0.0,0.0
12942,Alex Davies,gold_coast,0.12174,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,296.38548,319.0,0.0,0.0,0.0
13061,James ODonnell,western_bulldogs,0.1205,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.22806,469.0,0.0,0.0,0.0
13119,Sam Clohesy,gold_coast,0.11906,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,450.02536,469.0,0.0,0.0,0.0
12829,Jordon Butts,adelaide,0.11835,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,409.08479,411.0,0.0,0.0,0.0
13285,Mitchell Edwards,geelong,0.11502,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,450.39128,467.0,0.0,0.0,0.0
12559,Lewis Young,carlton,0.11158,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,482.61168,502.0,0.0,0.0,0.0
13220,Hugh Boxshall,st_kilda,0.10971,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,483.77033,509.0,0.0,0.0,0.0
13045,Harry Rowston,greater_western_sydney,0.10831,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,453.7552,429.0,0.0,0.0,0.0
13159,Zac Taylor,adelaide,0.10664,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,419.30802,437.0,0.0,0.0,0.0
13145,Steely Green,richmond,0.10128,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,503.09613,499.0,0.0,0.0,0.0
12140,Dane Rampe,sydney,0.0964,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,333.48108,357.0,0.0,0.0,0.0
12174,Nick Vlastuin,richmond,0.09527,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,510.48623,536.0,0.0,0.0,0.0
12639,Brody Mihocek,melbourne,0.09366,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,324.44678,340.0,0.0,0.0,0.0
13273,Harry Dean,carlton,0.09249,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,317.79187,328.0,0.0,0.0,0.0
13313,Patrick Retschko,richmond,0.09077,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,490.14334,494.0,0.0,0.0,0.0
13157,Caiden Cleary,sydney,0.0898,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,418.77134,436.0,0.0,0.0,0.0
12141,Jaeger OMeara,fremantle,0.08732,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,488.27345,501.0,0.0,0.0,0.0
13016,Elijah Hollands,carlton,0.08615,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,485.30753,503.0,0.0,0.0,0.0
13158,Max Gruzewski,greater_western_sydney,0.08606,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,248.61426,254.0,0.0,0.0,0.0
11917,Dion Prestia,richmond,0.08589,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249.34966,258.0,0.0,0.0,0.0
13307,Sullivan Robey,essendon,0.08211,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,332.11498,356.0,0.0,0.0,0.0
13221,Bo Allan,west_coast,0.07813,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.01585,253.0,0.0,0.0,0.0
13217,Oliver Wiltshire,geelong,0.07757,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,470.98759,480.0,0.0,0.0,0.0
12822,Matthew Cottrell,carlton,0.07751,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,312.707,323.0,0.0,0.0,0.0
13077,Cooper Harvey,north_melbourne,0.07727,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,307.4364,322.0,0.0,0.0,0.0
13235,Ty Gallop,brisbane_lions,0.07677,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,453.20242,461.0,0.0,0.0,0.0
13177,Isaac Kako,essendon,0.07653,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,246.2063,251.0,0.0,0.0,0.0
12622,Charlie Spargo,north_melbourne,0.07627,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,438.52885,450.0,0.0,0.0,0.0
13303,Wade Derksen,carlton,0.07472,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,319.71972,327.0,0.0,0.0,0.0
12936,Corey Durdin,port_adelaide,0.07424,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,463.32793,464.0,0.0,0.0,0.0
13276,Michael Sellwood,western_bulldogs,0.07039,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,296.16431,311.0,0.0,0.0,0.0
13210,Hamish Davis,west_coast,0.07008,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331.14068,256.0,0.0,0.0,0.0
13035,Anthony Caminiti,st_kilda,0.06857,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.49429,545.0,0.0,0.0,0.0
13294,Milan Murdock,west_coast,0.06829,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,286.33362,251.0,0.0,0.0,0.0
13078,Sam Banks,richmond,0.0679,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,514.26714,529.0,0.0,0.0,0.0
13199,Christian Moraes,port_adelaide,0.06787,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,456.54212,456.0,0.0,0.0,0.0
12800,Cody Weightman,western_bulldogs,0.06691,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,303.1459,306.0,0.0,0.0,0.0
12882,Lachie Jones,port_adelaide,0.06624,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,466.22901,466.0,0.0,0.0,0.0
12580,Ben McKay,essendon,0.06598,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,252.3569,253.0,0.0,0.0,0.0
12831,Liam Henry,st_kilda,0.0658,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,497.03927,542.0,0.0,0.0,0.0
12802,Ryan Byrnes,st_kilda,0.06543,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,495.72987,542.0,0.0,0.0,0.0
12456,Nathan Broad,richmond,0.0651,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.75009,258.0,0.0,0.0,0.0
13106,Zane Duursma,north_melbourne,0.06446,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,425.38431,423.0,0.0,0.0,0.0
12321,Jesse Hogan,greater_western_sydney,0.06384,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.55372,252.0,0.0,0.0,0.0
13070,Ryan Maric,west_coast,0.06326,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,285.02437,295.0,0.0,0.0,0.0
13095,James Trezise,richmond,0.06103,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.11563,322.0,0.0,0.0,0.0
12446,Tom Cole,west_coast,0.05977,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,446.50125,510.0,0.0,0.0,0.0
12957,Brady Hough,west_coast,0.05949,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.71187,505.0,0.0,0.0,0.0
13114,Jed Walter,gold_coast,0.05712,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,461.94495,472.0,0.0,0.0,0.0
12806,Brad Close,geelong,0.05491,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,321.36959,257.0,0.0,0.0,0.0
12414,Callum Ah Chee,adelaide,0.05449,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,416.78169,415.0,0.0,0.0,0.0
13186,Jacob Konstanty,north_melbourne,0.05426,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,301.65837,304.0,0.0,0.0,0.0
13178,Sam Davidson,western_bulldogs,0.05286,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,458.53326,469.0,0.0,0.0,0.0
11847,Rhys Stanley,geelong,0.05243,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,412.62345,419.0,0.0,0.0,0.0
12631,Jordan Ridley,essendon,0.05155,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,329.92432,343.0,0.0,0.0,0.0
12991,Jacob Wehr,port_adelaide,0.05068,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,466.57705,463.0,0.0,0.0,0.0
12870,Matt Flynn,west_coast,0.04972,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,296.69762,297.0,0.0,0.0,0.0
12721,Liam Stocker,st_kilda,0.0491,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,496.5915,542.0,0.0,0.0,0.0
12473,Reilly OBrien,adelaide,0.04707,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,491.24464,501.0,0.0,0.0,0.0
12428,Mason Cox,fremantle,0.04683,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,466.86387,468.0,0.0,0.0,0.0
12490,Dan Butler,st_kilda,0.04682,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,494.45856,505.0,0.0,0.0,0.0
13238,Archie May,essendon,0.04658,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,257.42901,243.0,0.0,0.0,0.0
13015,Jai Culley,melbourne,0.04657,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,330.51909,341.0,0.0,0.0,0.0
13120,Will Graham,gold_coast,0.04655,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,265.02429,252.0,0.0,0.0,0.0
12015,Harry Cunningham,sydney,0.04617,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,283.17719,293.0,0.0,0.0,0.0
13259,Jack Whitlock,port_adelaide,0.04585,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,459.88308,456.0,0.0,0.0,0.0
12511,Griffin Logue,north_melbourne,0.04545,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452.69387,453.0,0.0,0.0,0.0
12723,Oskar Baker,western_bulldogs,0.04481,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,421.62985,449.0,0.0,0.0,0.0
13000,Rhett Bazzo,west_coast,0.0448,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,379.66126,382.0,0.0,0.0,0.0
12718,Noah Answerth,brisbane_lions,0.0432,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,461.93391,463.0,0.0,0.0,0.0
12697,Connor Rozee,port_adelaide,0.04195,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,304.01558,305.0,0.0,0.0,0.0
12009,Tom McDonald,melbourne,0.04192,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,515.31832,548.0,0.0,0.0,0.0
12988,Sam Butler,hawthorn,0.04088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.44341,363.0,0.0,0.0,0.0
12608,Nick Coffield,western_bulldogs,0.04081,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,290.97469,298.0,0.0,0.0,0.0
13287,Tom Blamires,north_melbourne,0.03831,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.14751,540.0,0.0,0.0,0.0
12370,Jake Kolodjashnij,geelong,0.03808,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,405.57468,428.0,0.0,0.0,0.0
13293,Josh Lindsay,west_coast,0.0379,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.60783,337.0,0.0,0.0,0.0
12946,Jackson Mead,port_adelaide,0.03717,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.48527,508.0,0.0,0.0,0.0
13113,Mykelti Lefau,richmond,0.03698,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.51432,527.0,0.0,0.0,0.0
12921,Luke Pedlar,adelaide,0.03662,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.64106,496.0,0.0,0.0,0.0
13068,Harvey Harrison,collingwood,0.03583,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.13363,253.0,0.0,0.0,0.0
13108,Toby Pink,north_melbourne,0.03389,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.96554,304.0,0.0,0.0,0.0
