season,round,round_raw_source,match_id,date,venue,player_id,player_name,team_id,opponent_id,home_away,team_score,opponent_score,margin,win_loss_draw,absolute_margin,kicks,marks,handballs,disposals,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,frees_for,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,time_on_ground_pct,substitute_status,jumper_number,brownlow_votes,date_str,surname_key,date_adv,adv_contested_possessions,adv_uncontested_possessions,effective_disposals,disposal_efficiency_pct,adv_contested_marks,adv_marks_inside_50,adv_one_percenters,adv_bounces,adv_time_on_ground_pct,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_50,adv_goal_assists,afl_fantasy_points,supercoach_points
2011,9,9,2011_R9_carlton_v_geelong_2011-05-20,2011-05-20,Docklands,624,Josh Hunt,geelong,carlton,Away,102,100,2,win,2,8,3,5,13,0,0,0,2.0,3.0,1.0,0.0,1.0,0,0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,,8,0,2011-05-20,hunt,2011-05-20,4.0,9.0,10.0,76.9,0.0,0.0,2.0,0.0,84.0,,,,,,,,0.0,51.0,56.0
2011,9,9,2011_R9_carlton_v_geelong_2011-05-20,2011-05-20,Docklands,624,Josh Hunt,geelong,carlton,Away,102,100,2,win,2,8,3,5,13,0,0,0,2.0,3.0,1.0,0.0,1.0,0,0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,,8,0,2011-05-20,hunt,2011-05-20,3.0,10.0,8.0,61.5,0.0,0.0,1.0,0.0,76.0,,,,,,,,0.0,38.0,26.0
2011,9,9,2011_R9_carlton_v_geelong_2011-05-20,2011-05-20,Docklands,11851,Taylor Hunt,geelong,carlton,Away,102,100,2,win,2,7,2,6,13,0,0,0,1.0,2.0,1.0,0.0,4.0,1,2,3.0,10.0,0.0,0.0,1.0,0.0,0.0,76.0,,19,0,2011-05-20,hunt,2011-05-20,4.0,9.0,10.0,76.9,0.0,0.0,2.0,0.0,84.0,,,,,,,,0.0,51.0,56.0
2011,9,9,2011_R9_carlton_v_geelong_2011-05-20,2011-05-20,Docklands,11851,Taylor Hunt,geelong,carlton,Away,102,100,2,win,2,7,2,6,13,0,0,0,1.0,2.0,1.0,0.0,4.0,1,2,3.0,10.0,0.0,0.0,1.0,0.0,0.0,76.0,,19,0,2011-05-20,hunt,2011-05-20,3.0,10.0,8.0,61.5,0.0,0.0,1.0,0.0,76.0,,,,,,,,0.0,38.0,26.0
2011,9,9,2011_R9_collingwood_v_adelaide_2011-05-22,2011-05-22,Docklands,11928,Luke Thompson,adelaide,collingwood,Away,92,135,-43,loss,43,7,1,3,10,0,0,0,1.0,3.0,2.0,0.0,0.0,1,0,2.0,8.0,1.0,0.0,5.0,0.0,1.0,95.0,,28,0,2011-05-22,thompson,2011-05-22,19.0,14.0,19.0,57.6,0.0,0.0,3.0,0.0,83.0,,,,,,,,1.0,108.0,113.0
2011,9,9,2011_R9_collingwood_v_adelaide_2011-05-22,2011-05-22,Docklands,11928,Luke Thompson,adelaide,collingwood,Away,92,135,-43,loss,43,7,1,3,10,0,0,0,1.0,3.0,2.0,0.0,0.0,1,0,2.0,8.0,1.0,0.0,5.0,0.0,1.0,95.0,,28,0,2011-05-22,thompson,2011-05-22,2.0,8.0,9.0,90.0,1.0,0.0,5.0,0.0,95.0,,,,,,,,1.0,35.0,51.0
2011,9,9,2011_R9_collingwood_v_adelaide_2011-05-22,2011-05-22,Docklands,755,Scott Thompson,adelaide,collingwood,Away,92,135,-43,loss,43,23,4,10,33,0,1,0,2.0,3.0,4.0,14.0,4.0,1,1,19.0,14.0,0.0,0.0,3.0,0.0,1.0,83.0,,5,1,2011-05-22,thompson,2011-05-22,19.0,14.0,19.0,57.6,0.0,0.0,3.0,0.0,83.0,,,,,,,,1.0,108.0,113.0
2011,9,9,2011_R9_collingwood_v_adelaide_2011-05-22,2011-05-22,Docklands,755,Scott Thompson,adelaide,collingwood,Away,92,135,-43,loss,43,23,4,10,33,0,1,0,2.0,3.0,4.0,14.0,4.0,1,1,19.0,14.0,0.0,0.0,3.0,0.0,1.0,83.0,,5,1,2011-05-22,thompson,2011-05-22,2.0,8.0,9.0,90.0,1.0,0.0,5.0,0.0,95.0,,,,,,,,1.0,35.0,51.0
2011,9,9,2011_R9_west_coast_v_western_bulldogs_2011-05-22,2011-05-22,Subiaco,2310,Adam Selwood,west_coast,western_bulldogs,Home,175,52,123,win,123,12,3,7,19,0,0,0,2.0,5.0,0.0,0.0,2.0,3,0,8.0,11.0,0.0,0.0,2.0,0.0,0.0,91.0,,37,0,2011-05-22,selwood,2011-05-22,8.0,13.0,16.0,80.0,0.0,0.0,1.0,0.0,87.0,,,,,,,,1.0,112.0,102.0
2011,9,9,2011_R9_west_coast_v_western_bulldogs_2011-05-22,2011-05-22,Subiaco,2310,Adam Selwood,west_coast,western_bulldogs,Home,175,52,123,win,123,12,3,7,19,0,0,0,2.0,5.0,0.0,0.0,2.0,3,0,8.0,11.0,0.0,0.0,2.0,0.0,0.0,91.0,,37,0,2011-05-22,selwood,2011-05-22,8.0,11.0,14.0,73.7,0.0,0.0,2.0,0.0,91.0,,,,,,,,0.0,70.0,62.0
2011,9,9,2011_R9_west_coast_v_western_bulldogs_2011-05-22,2011-05-22,Subiaco,11644,Scott Selwood,west_coast,western_bulldogs,Home,175,52,123,win,123,9,3,11,20,0,1,0,14.0,1.0,2.0,4.0,3.0,3,2,8.0,13.0,0.0,0.0,1.0,0.0,1.0,87.0,,10,0,2011-05-22,selwood,2011-05-22,8.0,13.0,16.0,80.0,0.0,0.0,1.0,0.0,87.0,,,,,,,,1.0,112.0,102.0
2011,9,9,2011_R9_west_coast_v_western_bulldogs_2011-05-22,2011-05-22,Subiaco,11644,Scott Selwood,west_coast,western_bulldogs,Home,175,52,123,win,123,9,3,11,20,0,1,0,14.0,1.0,2.0,4.0,3.0,3,2,8.0,13.0,0.0,0.0,1.0,0.0,1.0,87.0,,10,0,2011-05-22,selwood,2011-05-22,8.0,11.0,14.0,73.7,0.0,0.0,2.0,0.0,91.0,,,,,,,,0.0,70.0,62.0
2011,10,10,2011_R10_gold_coast_v_geelong_2011-05-28,2011-05-28,Carrara,624,Josh Hunt,geelong,gold_coast,Away,139,73,66,win,66,12,7,6,18,1,0,0,1.0,5.0,2.0,0.0,2.0,0,0,3.0,14.0,1.0,0.0,5.0,0.0,0.0,92.0,,8,0,2011-05-28,hunt,2011-05-28,3.0,14.0,14.0,77.8,1.0,0.0,5.0,0.0,92.0,,,,,,,,0.0,79.0,72.0
2011,10,10,2011_R10_gold_coast_v_geelong_2011-05-28,2011-05-28,Carrara,624,Josh Hunt,geelong,gold_coast,Away,139,73,66,win,66,12,7,6,18,1,0,0,1.0,5.0,2.0,0.0,2.0,0,0,3.0,14.0,1.0,0.0,5.0,0.0,0.0,92.0,,8,0,2011-05-28,hunt,2011-05-28,5.0,11.0,14.0,82.4,0.0,0.0,2.0,1.0,81.0,,,,,,,,2.0,64.0,64.0
2011,10,10,2011_R10_gold_coast_v_geelong_2011-05-28,2011-05-28,Carrara,11851,Taylor Hunt,geelong,gold_coast,Away,139,73,66,win,66,12,3,5,17,0,1,0,2.0,2.0,7.0,1.0,1.0,0,0,5.0,11.0,0.0,0.0,2.0,1.0,2.0,81.0,,19,0,2011-05-28,hunt,2011-05-28,3.0,14.0,14.0,77.8,1.0,0.0,5.0,0.0,92.0,,,,,,,,0.0,79.0,72.0
2011,10,10,2011_R10_gold_coast_v_geelong_2011-05-28,2011-05-28,Carrara,11851,Taylor Hunt,geelong,gold_coast,Away,139,73,66,win,66,12,3,5,17,0,1,0,2.0,2.0,7.0,1.0,1.0,0,0,5.0,11.0,0.0,0.0,2.0,1.0,2.0,81.0,,19,0,2011-05-28,hunt,2011-05-28,5.0,11.0,14.0,82.4,0.0,0.0,2.0,1.0,81.0,,,,,,,,2.0,64.0,64.0
2011,10,10,2011_R10_adelaide_v_brisbane_lions_2011-05-29,2011-05-29,Football Park,11928,Luke Thompson,adelaide,brisbane_lions,Home,61,101,-40,loss,40,10,7,7,17,0,1,0,2.0,3.0,2.0,0.0,3.0,1,1,3.0,13.0,0.0,0.0,5.0,2.0,0.0,90.0,,28,0,2011-05-29,thompson,2011-05-29,18.0,19.0,26.0,72.2,0.0,1.0,1.0,3.0,86.0,,,,,,,,0.0,126.0,162.0
2011,10,10,2011_R10_adelaide_v_brisbane_lions_2011-05-29,2011-05-29,Football Park,11928,Luke Thompson,adelaide,brisbane_lions,Home,61,101,-40,loss,40,10,7,7,17,0,1,0,2.0,3.0,2.0,0.0,3.0,1,1,3.0,13.0,0.0,0.0,5.0,2.0,0.0,90.0,,28,0,2011-05-29,thompson,2011-05-29,3.0,13.0,11.0,64.7,0.0,0.0,5.0,2.0,90.0,,,,,,,,0.0,72.0,62.0
2011,10,10,2011_R10_adelaide_v_brisbane_lions_2011-05-29,2011-05-29,Football Park,755,Scott Thompson,adelaide,brisbane_lions,Home,61,101,-40,loss,40,19,5,17,36,0,0,1,6.0,2.0,6.0,9.0,5.0,1,2,18.0,19.0,0.0,1.0,1.0,3.0,0.0,86.0,,5,0,2011-05-29,thompson,2011-05-29,18.0,19.0,26.0,72.2,0.0,1.0,1.0,3.0,86.0,,,,,,,,0.0,126.0,162.0
2011,10,10,2011_R10_adelaide_v_brisbane_lions_2011-05-29,2011-05-29,Football Park,755,Scott Thompson,adelaide,brisbane_lions,Home,61,101,-40,loss,40,19,5,17,36,0,0,1,6.0,2.0,6.0,9.0,5.0,1,2,18.0,19.0,0.0,1.0,1.0,3.0,0.0,86.0,,5,0,2011-05-29,thompson,2011-05-29,3.0,13.0,11.0,64.7,0.0,0.0,5.0,2.0,90.0,,,,,,,,0.0,72.0,62.0
2011,10,10,2011_R10_collingwood_v_west_coast_2011-05-29,2011-05-29,M.C.G.,2310,Adam Selwood,west_coast,collingwood,Away,53,105,-52,loss,52,14,6,13,27,0,0,0,0.0,2.0,2.0,3.0,4.0,2,1,9.0,18.0,0.0,0.0,9.0,1.0,0.0,89.0,,37,0,2011-05-29,selwood,2011-05-29,9.0,18.0,20.0,74.1,0.0,0.0,9.0,1.0,89.0,,,,,,,,0.0,85.0,100.0
2011,10,10,2011_R10_collingwood_v_west_coast_2011-05-29,2011-05-29,M.C.G.,2310,Adam Selwood,west_coast,collingwood,Away,53,105,-52,loss,52,14,6,13,27,0,0,0,0.0,2.0,2.0,3.0,4.0,2,1,9.0,18.0,0.0,0.0,9.0,1.0,0.0,89.0,,37,0,2011-05-29,selwood,2011-05-29,7.0,11.0,17.0,89.5,0.0,0.0,0.0,0.0,86.0,,,,,,,,1.0,72.0,84.0
2011,10,10,2011_R10_collingwood_v_west_coast_2011-05-29,2011-05-29,M.C.G.,11644,Scott Selwood,west_coast,collingwood,Away,53,105,-52,loss,52,9,3,10,19,0,0,0,5.0,1.0,3.0,2.0,2.0,2,2,7.0,11.0,0.0,0.0,0.0,0.0,1.0,86.0,,10,0,2011-05-29,selwood,2011-05-29,9.0,18.0,20.0,74.1,0.0,0.0,9.0,1.0,89.0,,,,,,,,0.0,85.0,100.0
2011,10,10,2011_R10_collingwood_v_west_coast_2011-05-29,2011-05-29,M.C.G.,11644,Scott Selwood,west_coast,collingwood,Away,53,105,-52,loss,52,9,3,10,19,0,0,0,5.0,1.0,3.0,2.0,2.0,2,2,7.0,11.0,0.0,0.0,0.0,0.0,1.0,86.0,,10,0,2011-05-29,selwood,2011-05-29,7.0,11.0,17.0,89.5,0.0,0.0,0.0,0.0,86.0,,,,,,,,1.0,72.0,84.0
2011,11,11,2011_R11_geelong_v_western_bulldogs_2011-06-04,2011-06-04,Kardinia Park,624,Josh Hunt,geelong,western_bulldogs,Home,148,87,61,win,61,10,4,3,13,0,0,0,3.0,0.0,2.0,0.0,3.0,0,1,1.0,12.0,0.0,0.0,3.0,0.0,0.0,84.0,,8,0,2011-06-04,hunt,2011-06-04,7.0,10.0,12.0,70.6,1.0,0.0,1.0,0.0,83.0,,,,,,,,0.0,65.0,46.0
2011,11,11,2011_R11_geelong_v_western_bulldogs_2011-06-04,2011-06-04,Kardinia Park,624,Josh Hunt,geelong,western_bulldogs,Home,148,87,61,win,61,10,4,3,13,0,0,0,3.0,0.0,2.0,0.0,3.0,0,1,1.0,12.0,0.0,0.0,3.0,0.0,0.0,84.0,,8,0,2011-06-04,hunt,2011-06-04,1.0,12.0,9.0,69.2,0.0,0.0,3.0,0.0,84.0,,,,,,,,0.0,57.0,42.0
2011,11,11,2011_R11_geelong_v_western_bulldogs_2011-06-04,2011-06-04,Kardinia Park,11851,Taylor Hunt,geelong,western_bulldogs,Home,148,87,61,win,61,12,7,5,17,0,0,0,0.0,1.0,4.0,0.0,5.0,1,1,7.0,10.0,1.0,0.0,1.0,0.0,0.0,83.0,,19,0,2011-06-04,hunt,2011-06-04,7.0,10.0,12.0,70.6,1.0,0.0,1.0,0.0,83.0,,,,,,,,0.0,65.0,46.0
2011,11,11,2011_R11_geelong_v_western_bulldogs_2011-06-04,2011-06-04,Kardinia Park,11851,Taylor Hunt,geelong,western_bulldogs,Home,148,87,61,win,61,12,7,5,17,0,0,0,0.0,1.0,4.0,0.0,5.0,1,1,7.0,10.0,1.0,0.0,1.0,0.0,0.0,83.0,,19,0,2011-06-04,hunt,2011-06-04,1.0,12.0,9.0,69.2,0.0,0.0,3.0,0.0,84.0,,,,,,,,0.0,57.0,42.0
2011,11,11,2011_R11_west_coast_v_gold_coast_2011-06-04,2011-06-04,Subiaco,2310,Adam Selwood,west_coast,gold_coast,Home,85,67,18,win,18,9,4,6,15,0,0,0,1.0,2.0,1.0,0.0,3.0,0,1,3.0,12.0,0.0,0.0,3.0,1.0,0.0,92.0,,37,0,2011-06-04,selwood,2011-06-04,8.0,7.0,12.0,75.0,0.0,0.0,1.0,0.0,92.0,,,,,,,,0.0,96.0,78.0
2011,11,11,2011_R11_west_coast_v_gold_coast_2011-06-04,2011-06-04,Subiaco,2310,Adam Selwood,west_coast,gold_coast,Home,85,67,18,win,18,9,4,6,15,0,0,0,1.0,2.0,1.0,0.0,3.0,0,1,3.0,12.0,0.0,0.0,3.0,1.0,0.0,92.0,,37,0,2011-06-04,selwood,2011-06-04,3.0,12.0,9.0,60.0,0.0,0.0,3.0,1.0,92.0,,,,,,,,0.0,52.0,36.0
2011,11,11,2011_R11_west_coast_v_gold_coast_2011-06-04,2011-06-04,Subiaco,11644,Scott Selwood,west_coast,gold_coast,Home,85,67,18,win,18,8,3,8,16,1,0,0,11.0,3.0,4.0,6.0,3.0,3,2,8.0,7.0,0.0,0.0,1.0,0.0,0.0,92.0,,10,0,2011-06-04,selwood,2011-06-04,8.0,7.0,12.0,75.0,0.0,0.0,1.0,0.0,92.0,,,,,,,,0.0,96.0,78.0
2011,11,11,2011_R11_west_coast_v_gold_coast_2011-06-04,2011-06-04,Subiaco,11644,Scott Selwood,west_coast,gold_coast,Home,85,67,18,win,18,8,3,8,16,1,0,0,11.0,3.0,4.0,6.0,3.0,3,2,8.0,7.0,0.0,0.0,1.0,0.0,0.0,92.0,,10,0,2011-06-04,selwood,2011-06-04,3.0,12.0,9.0,60.0,0.0,0.0,3.0,1.0,92.0,,,,,,,,0.0,52.0,36.0
2011,11,11,2011_R11_north_melbourne_v_adelaide_2011-06-05,2011-06-05,Docklands,11928,Luke Thompson,adelaide,north_melbourne,Away,68,115,-47,loss,47,6,6,5,11,0,0,0,2.0,2.0,1.0,0.0,1.0,0,1,3.0,8.0,0.0,0.0,4.0,0.0,0.0,92.0,,28,0,2011-06-05,thompson,2011-06-05,11.0,11.0,11.0,52.4,1.0,0.0,2.0,0.0,90.0,,,,,,,,0.0,75.0,76.0
2011,11,11,2011_R11_north_melbourne_v_adelaide_2011-06-05,2011-06-05,Docklands,11928,Luke Thompson,adelaide,north_melbourne,Away,68,115,-47,loss,47,6,6,5,11,0,0,0,2.0,2.0,1.0,0.0,1.0,0,1,3.0,8.0,0.0,0.0,4.0,0.0,0.0,92.0,,28,0,2011-06-05,thompson,2011-06-05,3.0,8.0,9.0,81.8,0.0,0.0,4.0,0.0,92.0,,,,,,,,0.0,51.0,49.0
2011,11,11,2011_R11_north_melbourne_v_adelaide_2011-06-05,2011-06-05,Docklands,755,Scott Thompson,adelaide,north_melbourne,Away,68,115,-47,loss,47,9,2,12,21,1,0,0,5.0,1.0,3.0,6.0,3.0,1,3,11.0,11.0,1.0,0.0,2.0,0.0,0.0,90.0,,5,0,2011-06-05,thompson,2011-06-05,11.0,11.0,11.0,52.4,1.0,0.0,2.0,0.0,90.0,,,,,,,,0.0,75.0,76.0
2011,11,11,2011_R11_north_melbourne_v_adelaide_2011-06-05,2011-06-05,Docklands,755,Scott Thompson,adelaide,north_melbourne,Away,68,115,-47,loss,47,9,2,12,21,1,0,0,5.0,1.0,3.0,6.0,3.0,1,3,11.0,11.0,1.0,0.0,2.0,0.0,0.0,90.0,,5,0,2011-06-05,thompson,2011-06-05,3.0,8.0,9.0,81.8,0.0,0.0,4.0,0.0,92.0,,,,,,,,0.0,51.0,49.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,11928,Luke Thompson,adelaide,west_coast,Home,67,106,-39,loss,39,5,5,9,14,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,4.0,10.0,0.0,0.0,2.0,0.0,0.0,96.0,,28,0,2011-06-11,thompson,2011-06-11,8.0,20.0,15.0,57.7,0.0,0.0,1.0,0.0,88.0,,,,,,,,0.0,110.0,96.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,11928,Luke Thompson,adelaide,west_coast,Home,67,106,-39,loss,39,5,5,9,14,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,4.0,10.0,0.0,0.0,2.0,0.0,0.0,96.0,,28,0,2011-06-11,thompson,2011-06-11,4.0,10.0,13.0,92.9,0.0,0.0,2.0,0.0,96.0,,,,,,,,0.0,48.0,60.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,755,Scott Thompson,adelaide,west_coast,Home,67,106,-39,loss,39,16,5,10,26,0,0,0,8.0,3.0,7.0,5.0,5.0,1,2,8.0,20.0,0.0,0.0,1.0,0.0,0.0,88.0,,5,0,2011-06-11,thompson,2011-06-11,8.0,20.0,15.0,57.7,0.0,0.0,1.0,0.0,88.0,,,,,,,,0.0,110.0,96.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,755,Scott Thompson,adelaide,west_coast,Home,67,106,-39,loss,39,16,5,10,26,0,0,0,8.0,3.0,7.0,5.0,5.0,1,2,8.0,20.0,0.0,0.0,1.0,0.0,0.0,88.0,,5,0,2011-06-11,thompson,2011-06-11,4.0,10.0,13.0,92.9,0.0,0.0,2.0,0.0,96.0,,,,,,,,0.0,48.0,60.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,2310,Adam Selwood,west_coast,adelaide,Away,106,67,39,win,39,18,7,7,25,0,0,0,4.0,2.0,3.0,1.0,3.0,1,1,5.0,18.0,1.0,0.0,1.0,1.0,2.0,86.0,,37,0,2011-06-11,selwood,2011-06-11,5.0,18.0,20.0,80.0,1.0,0.0,1.0,1.0,86.0,,,,,,,,2.0,103.0,105.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,2310,Adam Selwood,west_coast,adelaide,Away,106,67,39,win,39,18,7,7,25,0,0,0,4.0,2.0,3.0,1.0,3.0,1,1,5.0,18.0,1.0,0.0,1.0,1.0,2.0,86.0,,37,0,2011-06-11,selwood,2011-06-11,8.0,12.0,13.0,65.0,0.0,1.0,1.0,0.0,81.0,,,,,,,,1.0,89.0,88.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,11644,Scott Selwood,west_coast,adelaide,Away,106,67,39,win,39,9,3,11,20,0,1,0,7.0,2.0,1.0,5.0,2.0,2,0,8.0,12.0,0.0,1.0,1.0,0.0,1.0,81.0,,10,0,2011-06-11,selwood,2011-06-11,5.0,18.0,20.0,80.0,1.0,0.0,1.0,1.0,86.0,,,,,,,,2.0,103.0,105.0
2011,12,12,2011_R12_adelaide_v_west_coast_2011-06-11,2011-06-11,Football Park,11644,Scott Selwood,west_coast,adelaide,Away,106,67,39,win,39,9,3,11,20,0,1,0,7.0,2.0,1.0,5.0,2.0,2,0,8.0,12.0,0.0,1.0,1.0,0.0,1.0,81.0,,10,0,2011-06-11,selwood,2011-06-11,8.0,12.0,13.0,65.0,0.0,1.0,1.0,0.0,81.0,,,,,,,,1.0,89.0,88.0
2011,12,12,2011_R12_geelong_v_hawthorn_2011-06-11,2011-06-11,M.C.G.,624,Josh Hunt,geelong,hawthorn,Home,88,83,5,win,5,11,4,6,17,0,0,0,3.0,3.0,1.0,1.0,0.0,0,0,5.0,12.0,0.0,0.0,1.0,0.0,0.0,85.0,,8,0,2011-06-11,hunt,2011-06-11,5.0,12.0,16.0,94.1,0.0,0.0,1.0,0.0,85.0,,,,,,,,0.0,69.0,77.0
2011,12,12,2011_R12_geelong_v_hawthorn_2011-06-11,2011-06-11,M.C.G.,624,Josh Hunt,geelong,hawthorn,Home,88,83,5,win,5,11,4,6,17,0,0,0,3.0,3.0,1.0,1.0,0.0,0,0,5.0,12.0,0.0,0.0,1.0,0.0,0.0,85.0,,8,0,2011-06-11,hunt,2011-06-11,5.0,5.0,8.0,80.0,0.0,0.0,3.0,0.0,81.0,,,,,,,,0.0,44.0,53.0
2011,12,12,2011_R12_geelong_v_hawthorn_2011-06-11,2011-06-11,M.C.G.,11851,Taylor Hunt,geelong,hawthorn,Home,88,83,5,win,5,7,2,3,10,0,0,0,3.0,1.0,1.0,2.0,1.0,2,1,5.0,5.0,0.0,0.0,3.0,0.0,0.0,81.0,,19,0,2011-06-11,hunt,2011-06-11,5.0,12.0,16.0,94.1,0.0,0.0,1.0,0.0,85.0,,,,,,,,0.0,69.0,77.0
2011,12,12,2011_R12_geelong_v_hawthorn_2011-06-11,2011-06-11,M.C.G.,11851,Taylor Hunt,geelong,hawthorn,Home,88,83,5,win,5,7,2,3,10,0,0,0,3.0,1.0,1.0,2.0,1.0,2,1,5.0,5.0,0.0,0.0,3.0,0.0,0.0,81.0,,19,0,2011-06-11,hunt,2011-06-11,5.0,5.0,8.0,80.0,0.0,0.0,3.0,0.0,81.0,,,,,,,,0.0,44.0,53.0
2011,13,13,2011_R13_western_bulldogs_v_adelaide_2011-06-17,2011-06-17,Docklands,11928,Luke Thompson,adelaide,western_bulldogs,Away,70,100,-30,loss,30,5,2,6,11,0,0,0,3.0,1.0,1.0,0.0,1.0,1,0,1.0,9.0,0.0,0.0,4.0,0.0,0.0,92.0,,28,0,2011-06-17,thompson,2011-06-17,6.0,23.0,24.0,82.8,0.0,0.0,0.0,0.0,84.0,,,,,,,,0.0,116.0,110.0
2011,13,13,2011_R13_western_bulldogs_v_adelaide_2011-06-17,2011-06-17,Docklands,11928,Luke Thompson,adelaide,western_bulldogs,Away,70,100,-30,loss,30,5,2,6,11,0,0,0,3.0,1.0,1.0,0.0,1.0,1,0,1.0,9.0,0.0,0.0,4.0,0.0,0.0,92.0,,28,0,2011-06-17,thompson,2011-06-17,1.0,9.0,10.0,90.9,0.0,0.0,4.0,0.0,92.0,,,,,,,,0.0,46.0,50.0
2011,13,13,2011_R13_western_bulldogs_v_adelaide_2011-06-17,2011-06-17,Docklands,755,Scott Thompson,adelaide,western_bulldogs,Away,70,100,-30,loss,30,21,8,8,29,0,0,0,7.0,5.0,3.0,3.0,7.0,0,5,6.0,23.0,0.0,0.0,0.0,0.0,0.0,84.0,,5,0,2011-06-17,thompson,2011-06-17,6.0,23.0,24.0,82.8,0.0,0.0,0.0,0.0,84.0,,,,,,,,0.0,116.0,110.0
2011,13,13,2011_R13_western_bulldogs_v_adelaide_2011-06-17,2011-06-17,Docklands,755,Scott Thompson,adelaide,western_bulldogs,Away,70,100,-30,loss,30,21,8,8,29,0,0,0,7.0,5.0,3.0,3.0,7.0,0,5,6.0,23.0,0.0,0.0,0.0,0.0,0.0,84.0,,5,0,2011-06-17,thompson,2011-06-17,1.0,9.0,10.0,90.9,0.0,0.0,4.0,0.0,92.0,,,,,,,,0.0,46.0,50.0
2011,13,13,2011_R13_st_kilda_v_geelong_2011-06-18,2011-06-18,M.C.G.,624,Josh Hunt,geelong,st_kilda,Away,100,72,28,win,28,7,3,5,12,0,0,0,1.0,0.0,0.0,1.0,3.0,0,2,1.0,7.0,0.0,0.0,2.0,0.0,0.0,82.0,,8,0,2011-06-18,hunt,2011-06-18,1.0,7.0,10.0,83.3,0.0,0.0,2.0,0.0,82.0,,,,,,,,0.0,38.0,25.0
2011,13,13,2011_R13_st_kilda_v_geelong_2011-06-18,2011-06-18,M.C.G.,624,Josh Hunt,geelong,st_kilda,Away,100,72,28,win,28,7,3,5,12,0,0,0,1.0,0.0,0.0,1.0,3.0,0,2,1.0,7.0,0.0,0.0,2.0,0.0,0.0,82.0,,8,0,2011-06-18,hunt,2011-06-18,4.0,6.0,8.0,72.7,0.0,1.0,1.0,0.0,82.0,,,,,,,,1.0,40.0,48.0
2011,13,13,2011_R13_st_kilda_v_geelong_2011-06-18,2011-06-18,M.C.G.,11851,Taylor Hunt,geelong,st_kilda,Away,100,72,28,win,28,7,2,4,11,0,0,0,1.0,1.0,1.0,1.0,0.0,1,0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,82.0,,19,0,2011-06-18,hunt,2011-06-18,1.0,7.0,10.0,83.3,0.0,0.0,2.0,0.0,82.0,,,,,,,,0.0,38.0,25.0
2011,13,13,2011_R13_st_kilda_v_geelong_2011-06-18,2011-06-18,M.C.G.,11851,Taylor Hunt,geelong,st_kilda,Away,100,72,28,win,28,7,2,4,11,0,0,0,1.0,1.0,1.0,1.0,0.0,1,0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,82.0,,19,0,2011-06-18,hunt,2011-06-18,4.0,6.0,8.0,72.7,0.0,1.0,1.0,0.0,82.0,,,,,,,,1.0,40.0,48.0
2011,13,13,2011_R13_west_coast_v_port_adelaide_2011-06-19,2011-06-19,Subiaco,2310,Adam Selwood,west_coast,port_adelaide,Home,110,88,22,win,22,8,2,7,15,1,0,0,2.0,1.0,3.0,0.0,3.0,1,2,3.0,11.0,0.0,0.0,2.0,0.0,0.0,84.0,,37,0,2011-06-19,selwood,2011-06-19,7.0,12.0,15.0,75.0,0.0,0.0,2.0,0.0,88.0,,,,,,,,0.0,86.0,84.0
2011,13,13,2011_R13_west_coast_v_port_adelaide_2011-06-19,2011-06-19,Subiaco,2310,Adam Selwood,west_coast,port_adelaide,Home,110,88,22,win,22,8,2,7,15,1,0,0,2.0,1.0,3.0,0.0,3.0,1,2,3.0,11.0,0.0,0.0,2.0,0.0,0.0,84.0,,37,0,2011-06-19,selwood,2011-06-19,3.0,11.0,12.0,80.0,0.0,0.0,2.0,0.0,84.0,,,,,,,,0.0,53.0,49.0
2011,13,13,2011_R13_west_coast_v_port_adelaide_2011-06-19,2011-06-19,Subiaco,11644,Scott Selwood,west_coast,port_adelaide,Home,110,88,22,win,22,9,4,11,20,1,0,0,6.0,2.0,1.0,0.0,3.0,1,2,7.0,12.0,0.0,0.0,2.0,0.0,0.0,88.0,,10,0,2011-06-19,selwood,2011-06-19,7.0,12.0,15.0,75.0,0.0,0.0,2.0,0.0,88.0,,,,,,,,0.0,86.0,84.0
