season,round,round_label,match_id,afl_match_id,date,home_team,away_team,player_id,afl_player_id,player_name,player_team,player_team_abbr,actual_brownlow_votes,eligible,identity_status
2026,5,Round 5,2026_R5_port_adelaide_v_st_kilda_2026-04-12,CD_M20260140509,2026-04-12,port_adelaide,st_kilda,12698,CD_I1006121,Zak Butters,port_adelaide,PORT,1,True,resolved
2026,6,Round 6,2026_R6_carlton_v_collingwood_2026-04-16,CD_M20260140601,2026-04-16,carlton,collingwood,12943,CD_I1023261,Nick Daicos,collingwood,COLL,3,True,resolved
2026,6,Round 6,2026_R6_carlton_v_collingwood_2026-04-16,CD_M20260140601,2026-04-16,carlton,collingwood,12684,CD_I1006094,Sam Walsh,carlton,CARL,2,True,resolved
2026,6,Round 6,2026_R6_carlton_v_collingwood_2026-04-16,CD_M20260140601,2026-04-16,carlton,collingwood,12083,CD_I293801,Jamie Elliott,collingwood,COLL,1,True,resolved
2026,6,Round 6,2026_R6_geelong_v_western_bulldogs_2026-04-17,CD_M20260140602,2026-04-17,geelong,western_bulldogs,12017,CD_I293845,Jeremy Cameron,geelong,GEEL,3,True,resolved
2026,6,Round 6,2026_R6_geelong_v_western_bulldogs_2026-04-17,CD_M20260140602,2026-04-17,geelong,western_bulldogs,12692,CD_I1006130,Bailey Smith,geelong,GEEL,2,True,resolved
2026,6,Round 6,2026_R6_geelong_v_western_bulldogs_2026-04-17,CD_M20260140602,2026-04-17,geelong,western_bulldogs,12881,CD_I1015889,Max Holmes,geelong,GEEL,1,True,resolved
2026,6,Round 6,2026_R6_sydney_v_greater_western_sydney_2026-04-17,CD_M20260140603,2026-04-17,sydney,greater_western_sydney,12699,CD_I1006028,Nick Blakey,sydney,SYD,3,True,resolved
2026,6,Round 6,2026_R6_sydney_v_greater_western_sydney_2026-04-17,CD_M20260140603,2026-04-17,sydney,greater_western_sydney,12410,CD_I996701,Clayton Oliver,greater_western_sydney,GWS,2,True,resolved
2026,6,Round 6,2026_R6_sydney_v_greater_western_sydney_2026-04-17,CD_M20260140603,2026-04-17,sydney,greater_western_sydney,12217,CD_I293957,Brodie Grundy,sydney,SYD,1,True,resolved
2026,6,Round 6,2026_R6_adelaide_v_st_kilda_2026-04-18,CD_M20260140606,2026-04-18,adelaide,st_kilda,12824,CD_I1009260,Sam Flanders,st_kilda,STK,3,True,resolved
2026,6,Round 6,2026_R6_adelaide_v_st_kilda_2026-04-18,CD_M20260140606,2026-04-18,adelaide,st_kilda,11713,CD_I280506,Taylor Walker,adelaide,ADEL,2,False,resolved
2026,6,Round 6,2026_R6_adelaide_v_st_kilda_2026-04-18,CD_M20260140606,2026-04-18,adelaide,st_kilda,12564,CD_I992468,Rowan Marshall,st_kilda,STK,1,True,resolved
2026,6,Round 6,2026_R6_gold_coast_v_essendon_2026-04-18,CD_M20260140604,2026-04-18,gold_coast,essendon,12430,CD_I298210,Christian Petracca,gold_coast,GCFC,3,True,resolved
2026,6,Round 6,2026_R6_gold_coast_v_essendon_2026-04-18,CD_M20260140604,2026-04-18,gold_coast,essendon,12768,CD_I1009208,Matt Rowell,gold_coast,GCFC,2,True,resolved
2026,6,Round 6,2026_R6_gold_coast_v_essendon_2026-04-18,CD_M20260140604,2026-04-18,gold_coast,essendon,12241,CD_I992016,Zach Merrett,essendon,ESS,1,True,resolved
2026,6,Round 6,2026_R6_hawthorn_v_port_adelaide_2026-04-18,CD_M20260140605,2026-04-18,hawthorn,port_adelaide,13105,CD_I1023473,Nick Watson,hawthorn,HAW,3,True,resolved
2026,6,Round 6,2026_R6_hawthorn_v_port_adelaide_2026-04-18,CD_M20260140605,2026-04-18,hawthorn,port_adelaide,12956,CD_I1011640,Jason Horne-Francis,port_adelaide,PORT,2,False,resolved
2026,6,Round 6,2026_R6_hawthorn_v_port_adelaide_2026-04-18,CD_M20260140605,2026-04-18,hawthorn,port_adelaide,12698,CD_I1006121,Zak Butters,port_adelaide,PORT,1,True,resolved
2026,6,Round 6,2026_R6_melbourne_v_brisbane_lions_2026-04-19,CD_M20260140608,2026-04-19,melbourne,brisbane_lions,13184,CD_I1028546,Harvey Langford,melbourne,MELB,3,True,resolved
2026,6,Round 6,2026_R6_melbourne_v_brisbane_lions_2026-04-19,CD_M20260140608,2026-04-19,melbourne,brisbane_lions,12055,CD_I293535,Lachie Neale,brisbane_lions,BL,2,True,resolved
2026,6,Round 6,2026_R6_melbourne_v_brisbane_lions_2026-04-19,CD_M20260140608,2026-04-19,melbourne,brisbane_lions,12756,CD_I1005330,Kade Chandler,melbourne,MELB,1,True,resolved
2026,6,Round 6,2026_R6_north_melbourne_v_richmond_2026-04-19,CD_M20260140607,2026-04-19,north_melbourne,richmond,13034,CD_I1023518,Harry Sheezel,north_melbourne,NMFC,3,True,resolved
2026,6,Round 6,2026_R6_north_melbourne_v_richmond_2026-04-19,CD_M20260140607,2026-04-19,north_melbourne,richmond,12590,CD_I1002267,Luke Davies-Uniacke,north_melbourne,NMFC,2,True,resolved
2026,6,Round 6,2026_R6_north_melbourne_v_richmond_2026-04-19,CD_M20260140607,2026-04-19,north_melbourne,richmond,12975,CD_I1002947,Paul Curtis,north_melbourne,NMFC,1,False,resolved
2026,6,Round 6,2026_R6_west_coast_v_fremantle_2026-04-19,CD_M20260140609,2026-04-19,west_coast,fremantle,12688,CD_I1006152,Jordan Clark,fremantle,FRE,3,True,resolved
2026,6,Round 6,2026_R6_west_coast_v_fremantle_2026-04-19,CD_M20260140609,2026-04-19,west_coast,fremantle,12983,CD_I1020594,Jye Amiss,fremantle,FRE,2,True,resolved
2026,6,Round 6,2026_R6_west_coast_v_fremantle_2026-04-19,CD_M20260140609,2026-04-19,west_coast,fremantle,12786,CD_I1009420,Caleb Serong,fremantle,FRE,1,True,resolved
2026,7,Round 7,2026_R7_western_bulldogs_v_sydney_2026-04-23,CD_M20260140701,2026-04-23,western_bulldogs,sydney,12421,CD_I996731,Charlie Curnow,sydney,SYD,3,True,resolved
2026,7,Round 7,2026_R7_western_bulldogs_v_sydney_2026-04-23,CD_M20260140701,2026-04-23,western_bulldogs,sydney,12217,CD_I293957,Brodie Grundy,sydney,SYD,2,True,resolved
2026,7,Round 7,2026_R7_western_bulldogs_v_sydney_2026-04-23,CD_M20260140701,2026-04-23,western_bulldogs,sydney,12269,CD_I297373,Marcus Bontempelli,western_bulldogs,WB,1,True,resolved
2026,7,Round 7,2026_R7_richmond_v_melbourne_2026-04-24,CD_M20260140702,2026-04-24,richmond,melbourne,12771,CD_I1008541,Kysaiah Pickett,melbourne,MELB,3,True,resolved
2026,7,Round 7,2026_R7_richmond_v_melbourne_2026-04-24,CD_M20260140702,2026-04-24,richmond,melbourne,11966,CD_I290528,Max Gawn,melbourne,MELB,2,True,resolved
2026,7,Round 7,2026_R7_richmond_v_melbourne_2026-04-24,CD_M20260140702,2026-04-24,richmond,melbourne,12693,CD_I999391,Tom Sparrow,melbourne,MELB,1,True,resolved
2026,7,Round 7,2026_R7_essendon_v_collingwood_2026-04-25,CD_M20260140704,2026-04-25,essendon,collingwood,4182,CD_I260257,Scott Pendlebury,collingwood,COLL,3,True,resolved
2026,7,Round 7,2026_R7_essendon_v_collingwood_2026-04-25,CD_M20260140704,2026-04-25,essendon,collingwood,12943,CD_I1023261,Nick Daicos,collingwood,COLL,2,True,resolved
2026,7,Round 7,2026_R7_essendon_v_collingwood_2026-04-25,CD_M20260140704,2026-04-25,essendon,collingwood,12061,CD_I293871,Jack Crisp,collingwood,COLL,1,True,resolved
2026,7,Round 7,2026_R7_fremantle_v_carlton_2026-04-25,CD_M20260140706,2026-04-25,fremantle,carlton,12535,CD_I993993,Shai Bolton,fremantle,FRE,3,True,resolved
2026,7,Round 7,2026_R7_fremantle_v_carlton_2026-04-25,CD_M20260140706,2026-04-25,fremantle,carlton,12779,CD_I1009399,Luke Jackson,fremantle,FRE,2,True,resolved
2026,7,Round 7,2026_R7_fremantle_v_carlton_2026-04-25,CD_M20260140706,2026-04-25,fremantle,carlton,12684,CD_I1006094,Sam Walsh,carlton,CARL,1,True,resolved
2026,7,Round 7,2026_R7_hawthorn_v_gold_coast_2026-04-25,CD_M20260140703,2026-04-25,hawthorn,gold_coast,12558,CD_I998134,Josh Battle,hawthorn,HAW,3,True,resolved
2026,7,Round 7,2026_R7_hawthorn_v_gold_coast_2026-04-25,CD_M20260140703,2026-04-25,hawthorn,gold_coast,12915,CD_I1020895,Jai Newcombe,hawthorn,HAW,2,True,resolved
2026,7,Round 7,2026_R7_hawthorn_v_gold_coast_2026-04-25,CD_M20260140703,2026-04-25,hawthorn,gold_coast,12767,CD_I1009199,Noah Anderson,gold_coast,GCFC,1,True,resolved
2026,7,Round 7,2026_R7_port_adelaide_v_geelong_2026-04-25,CD_M20260140705,2026-04-25,port_adelaide,geelong,12956,CD_I1011640,Jason Horne-Francis,port_adelaide,PORT,3,False,resolved
2026,7,Round 7,2026_R7_port_adelaide_v_geelong_2026-04-25,CD_M20260140705,2026-04-25,port_adelaide,geelong,12766,CD_I1010174,Mitch Georgiades,port_adelaide,PORT,2,True,resolved
2026,7,Round 7,2026_R7_port_adelaide_v_geelong_2026-04-25,CD_M20260140705,2026-04-25,port_adelaide,geelong,12698,CD_I1006121,Zak Butters,port_adelaide,PORT,1,True,resolved
2026,7,Round 7,2026_R7_brisbane_lions_v_adelaide_2026-04-26,CD_M20260140708,2026-04-26,brisbane_lions,adelaide,12610,CD_I1002312,Zac Bailey,brisbane_lions,BL,3,False,resolved
2026,7,Round 7,2026_R7_brisbane_lions_v_adelaide_2026-04-26,CD_M20260140708,2026-04-26,brisbane_lions,adelaide,13040,CD_I1023517,Will Ashcroft,brisbane_lions,BL,2,True,resolved
2026,7,Round 7,2026_R7_brisbane_lions_v_adelaide_2026-04-26,CD_M20260140708,2026-04-26,brisbane_lions,adelaide,12055,CD_I293535,Lachie Neale,brisbane_lions,BL,1,True,resolved
2026,7,Round 7,2026_R7_greater_western_sydney_v_north_melbourne_2026-04-26,CD_M20260140709,2026-04-26,greater_western_sydney,north_melbourne,12025,CD_I295344,Toby Greene,greater_western_sydney,GWS,3,True,resolved
2026,7,Round 7,2026_R7_greater_western_sydney_v_north_melbourne_2026-04-26,CD_M20260140709,2026-04-26,greater_western_sydney,north_melbourne,13034,CD_I1023518,Harry Sheezel,north_melbourne,NMFC,2,True,resolved
2026,7,Round 7,2026_R7_greater_western_sydney_v_north_melbourne_2026-04-26,CD_M20260140709,2026-04-26,greater_western_sydney,north_melbourne,12782,CD_I1009253,Lachie Ash,greater_western_sydney,GWS,1,True,resolved
2026,7,Round 7,2026_R7_st_kilda_v_west_coast_2026-04-26,CD_M20260140707,2026-04-26,st_kilda,west_coast,13125,CD_I1027790,Hugo Garcia,st_kilda,STK,3,True,resolved
2026,7,Round 7,2026_R7_st_kilda_v_west_coast_2026-04-26,CD_M20260140707,2026-04-26,st_kilda,west_coast,12950,CD_I1015507,Nasiah Wanganeen-Milera,st_kilda,STK,2,True,resolved
2026,7,Round 7,2026_R7_st_kilda_v_west_coast_2026-04-26,CD_M20260140707,2026-04-26,st_kilda,west_coast,12967,CD_I1023270,Marcus Windhager,st_kilda,STK,1,True,resolved
2026,8,Round 8,2026_R8_collingwood_v_hawthorn_2026-04-30,CD_M20260140801,2026-04-30,collingwood,hawthorn,12954,CD_I1017094,Connor Macdonald,hawthorn,HAW,3,True,resolved
2026,8,Round 8,2026_R8_collingwood_v_hawthorn_2026-04-30,CD_M20260140801,2026-04-30,collingwood,hawthorn,12915,CD_I1020895,Jai Newcombe,hawthorn,HAW,2,True,resolved
2026,8,Round 8,2026_R8_collingwood_v_hawthorn_2026-04-30,CD_M20260140801,2026-04-30,collingwood,hawthorn,12943,CD_I1023261,Nick Daicos,collingwood,COLL,1,True,resolved
2026,8,Round 8,2026_R8_adelaide_v_port_adelaide_2026-05-01,CD_M20260140803,2026-05-01,adelaide,port_adelaide,12849,CD_I1012807,Sam Berry,adelaide,ADEL,3,True,resolved
2026,8,Round 8,2026_R8_adelaide_v_port_adelaide_2026-05-01,CD_M20260140803,2026-05-01,adelaide,port_adelaide,12698,CD_I1006121,Zak Butters,port_adelaide,PORT,2,True,resolved
2026,8,Round 8,2026_R8_adelaide_v_port_adelaide_2026-05-01,CD_M20260140803,2026-05-01,adelaide,port_adelaide,12433,CD_I294469,Aliir Aliir,port_adelaide,PORT,1,True,resolved
2026,8,Round 8,2026_R8_western_bulldogs_v_fremantle_2026-05-01,CD_M20260140802,2026-05-01,western_bulldogs,fremantle,12269,CD_I297373,Marcus Bontempelli,western_bulldogs,WB,3,True,resolved
2026,8,Round 8,2026_R8_western_bulldogs_v_fremantle_2026-05-01,CD_M20260140802,2026-05-01,western_bulldogs,fremantle,12535,CD_I993993,Shai Bolton,fremantle,FRE,2,True,resolved
2026,8,Round 8,2026_R8_western_bulldogs_v_fremantle_2026-05-01,CD_M20260140802,2026-05-01,western_bulldogs,fremantle,12777,CD_I1009256,Hayden Young,fremantle,FRE,1,True,resolved
2026,8,Round 8,2026_R8_carlton_v_st_kilda_2026-05-02,CD_M20260140807,2026-05-02,carlton,st_kilda,12564,CD_I992468,Rowan Marshall,st_kilda,STK,3,True,resolved
2026,8,Round 8,2026_R8_carlton_v_st_kilda_2026-05-02,CD_M20260140807,2026-05-02,carlton,st_kilda,12950,CD_I1015507,Nasiah Wanganeen-Milera,st_kilda,STK,2,True,resolved
2026,8,Round 8,2026_R8_carlton_v_st_kilda_2026-05-02,CD_M20260140807,2026-05-02,carlton,st_kilda,12948,CD_I1023272,Mitch Owens,st_kilda,STK,1,True,resolved
2026,8,Round 8,2026_R8_essendon_v_brisbane_lions_2026-05-02,CD_M20260140804,2026-05-02,essendon,brisbane_lions,13026,CD_I1017067,Darcy Wilmot,brisbane_lions,BL,3,True,resolved
2026,8,Round 8,2026_R8_essendon_v_brisbane_lions_2026-05-02,CD_M20260140804,2026-05-02,essendon,brisbane_lions,12518,CD_I1000978,Hugh McCluggage,brisbane_lions,BL,2,True,resolved
2026,8,Round 8,2026_R8_essendon_v_brisbane_lions_2026-05-02,CD_M20260140804,2026-05-02,essendon,brisbane_lions,12968,CD_I1014026,Kai Lohmann,brisbane_lions,BL,1,True,resolved
2026,8,Round 8,2026_R8_geelong_v_north_melbourne_2026-05-02,CD_M20260140806,2026-05-02,geelong,north_melbourne,12881,CD_I1015889,Max Holmes,geelong,GEEL,3,True,resolved
2026,8,Round 8,2026_R8_geelong_v_north_melbourne_2026-05-02,CD_M20260140806,2026-05-02,geelong,north_melbourne,12788,CD_I1004965,Tristan Xerri,north_melbourne,NMFC,2,False,resolved
2026,8,Round 8,2026_R8_geelong_v_north_melbourne_2026-05-02,CD_M20260140806,2026-05-02,geelong,north_melbourne,13104,CD_I993878,Shaun Mannagh,geelong,GEEL,1,True,resolved
2026,8,Round 8,2026_R8_west_coast_v_richmond_2026-05-02,CD_M20260140805,2026-05-02,west_coast,richmond,13111,CD_I1023492,Harley Reid,west_coast,WCE,3,False,resolved
2026,8,Round 8,2026_R8_west_coast_v_richmond_2026-05-02,CD_M20260140805,2026-05-02,west_coast,richmond,,CD_I1006133,Jack Ross,richmond,RICH,2,True,unresolved
2026,8,Round 8,2026_R8_west_coast_v_richmond_2026-05-02,CD_M20260140805,2026-05-02,west_coast,richmond,12686,CD_I1002245,Noah Balta,richmond,RICH,1,True,resolved
2026,8,Round 8,2026_R8_gold_coast_v_greater_western_sydney_2026-05-03,CD_M20260140809,2026-05-03,gold_coast,greater_western_sydney,12430,CD_I298210,Christian Petracca,gold_coast,GCFC,3,True,resolved
2026,8,Round 8,2026_R8_gold_coast_v_greater_western_sydney_2026-05-03,CD_M20260140809,2026-05-03,gold_coast,greater_western_sydney,12743,CD_I1000072,John Noble,gold_coast,GCFC,2,True,resolved
2026,8,Round 8,2026_R8_gold_coast_v_greater_western_sydney_2026-05-03,CD_M20260140809,2026-05-03,gold_coast,greater_western_sydney,12410,CD_I996701,Clayton Oliver,greater_western_sydney,GWS,1,True,resolved
2026,8,Round 8,2026_R8_sydney_v_melbourne_2026-05-03,CD_M20260140808,2026-05-03,sydney,melbourne,12903,CD_I1005986,Malcolm Rosas,sydney,SYD,3,True,resolved
2026,8,Round 8,2026_R8_sydney_v_melbourne_2026-05-03,CD_M20260140808,2026-05-03,sydney,melbourne,12217,CD_I293957,Brodie Grundy,sydney,SYD,2,True,resolved
2026,8,Round 8,2026_R8_sydney_v_melbourne_2026-05-03,CD_M20260140808,2026-05-03,sydney,melbourne,12326,CD_I298539,Isaac Heeney,sydney,SYD,1,True,resolved
2026,9,Round 9,2026_R9_fremantle_v_hawthorn_2026-05-07,CD_M20260140901,2026-05-07,fremantle,hawthorn,12779,CD_I1009399,Luke Jackson,fremantle,FRE,3,True,resolved
2026,9,Round 9,2026_R9_fremantle_v_hawthorn_2026-05-07,CD_M20260140901,2026-05-07,fremantle,hawthorn,11845,CD_I291351,Jack Gunston,hawthorn,HAW,2,True,resolved
2026,9,Round 9,2026_R9_fremantle_v_hawthorn_2026-05-07,CD_M20260140901,2026-05-07,fremantle,hawthorn,12786,CD_I1009420,Caleb Serong,fremantle,FRE,1,True,resolved
2026,9,Round 9,2026_R9_brisbane_lions_v_carlton_2026-05-08,CD_M20260140902,2026-05-08,brisbane_lions,carlton,12055,CD_I293535,Lachie Neale,brisbane_lions,BL,3,True,resolved
2026,9,Round 9,2026_R9_brisbane_lions_v_carlton_2026-05-08,CD_M20260140902,2026-05-08,brisbane_lions,carlton,12566,CD_I1000953,Harry McKay,carlton,CARL,2,True,resolved
2026,9,Round 9,2026_R9_brisbane_lions_v_carlton_2026-05-08,CD_M20260140902,2026-05-08,brisbane_lions,carlton,12261,CD_I990704,Patrick Cripps,carlton,CARL,1,True,resolved
2026,9,Round 9,2026_R9_port_adelaide_v_western_bulldogs_2026-05-08,CD_M20260140903,2026-05-08,port_adelaide,western_bulldogs,12269,CD_I297373,Marcus Bontempelli,western_bulldogs,WB,3,True,resolved
2026,9,Round 9,2026_R9_port_adelaide_v_western_bulldogs_2026-05-08,CD_M20260140903,2026-05-08,port_adelaide,western_bulldogs,12698,CD_I1006121,Zak Butters,port_adelaide,PORT,2,True,resolved
2026,9,Round 9,2026_R9_port_adelaide_v_western_bulldogs_2026-05-08,CD_M20260140903,2026-05-08,port_adelaide,western_bulldogs,12605,CD_I1008280,Ed Richards,western_bulldogs,WB,1,True,resolved
2026,9,Round 9,2026_R9_geelong_v_collingwood_2026-05-09,CD_M20260140907,2026-05-09,geelong,collingwood,12692,CD_I1006130,Bailey Smith,geelong,GEEL,3,True,resolved
2026,9,Round 9,2026_R9_geelong_v_collingwood_2026-05-09,CD_M20260140907,2026-05-09,geelong,collingwood,12992,CD_I1016433,Shannon Neale,geelong,GEEL,2,True,resolved
2026,9,Round 9,2026_R9_geelong_v_collingwood_2026-05-09,CD_M20260140907,2026-05-09,geelong,collingwood,12851,CD_I1012860,Oliver Henry,geelong,GEEL,1,True,resolved
2026,9,Round 9,2026_R9_gold_coast_v_st_kilda_2026-05-09,CD_M20260140906,2026-05-09,gold_coast,st_kilda,12331,CD_I298272,Touk Miller,gold_coast,GCFC,3,True,resolved
2026,9,Round 9,2026_R9_gold_coast_v_st_kilda_2026-05-09,CD_M20260140906,2026-05-09,gold_coast,st_kilda,12403,CD_I1000981,Daniel Rioli,gold_coast,GCFC,2,True,resolved
2026,9,Round 9,2026_R9_gold_coast_v_st_kilda_2026-05-09,CD_M20260140906,2026-05-09,gold_coast,st_kilda,12743,CD_I1000072,John Noble,gold_coast,GCFC,1,True,resolved
2026,9,Round 9,2026_R9_greater_western_sydney_v_essendon_2026-05-09,CD_M20260140905,2026-05-09,greater_western_sydney,essendon,12410,CD_I996701,Clayton Oliver,greater_western_sydney,GWS,3,True,resolved
2026,9,Round 9,2026_R9_greater_western_sydney_v_essendon_2026-05-09,CD_M20260140905,2026-05-09,greater_western_sydney,essendon,12969,CD_I1023266,Finn Callaghan,greater_western_sydney,GWS,2,True,resolved
2026,9,Round 9,2026_R9_greater_western_sydney_v_essendon_2026-05-09,CD_M20260140905,2026-05-09,greater_western_sydney,essendon,12925,CD_I1015810,Sam Durham,essendon,ESS,1,True,resolved
2026,9,Round 9,2026_R9_north_melbourne_v_sydney_2026-05-09,CD_M20260140904,2026-05-09,north_melbourne,sydney,12326,CD_I298539,Isaac Heeney,sydney,SYD,3,True,resolved
2026,9,Round 9,2026_R9_north_melbourne_v_sydney_2026-05-09,CD_M20260140904,2026-05-09,north_melbourne,sydney,12590,CD_I1002267,Luke Davies-Uniacke,north_melbourne,NMFC,2,True,resolved
2026,9,Round 9,2026_R9_north_melbourne_v_sydney_2026-05-09,CD_M20260140904,2026-05-09,north_melbourne,sydney,12699,CD_I1006028,Nick Blakey,sydney,SYD,1,True,resolved
2026,9,Round 9,2026_R9_melbourne_v_west_coast_2026-05-10,CD_M20260140908,2026-05-10,melbourne,west_coast,12393,CD_I298264,Ed Langdon,melbourne,MELB,3,True,resolved
2026,9,Round 9,2026_R9_melbourne_v_west_coast_2026-05-10,CD_M20260140908,2026-05-10,melbourne,west_coast,13048,CD_I1017720,Jacob van Rooyen,melbourne,MELB,2,False,resolved
2026,9,Round 9,2026_R9_melbourne_v_west_coast_2026-05-10,CD_M20260140908,2026-05-10,melbourne,west_coast,11966,CD_I290528,Max Gawn,melbourne,MELB,1,True,resolved
2026,9,Round 9,2026_R9_richmond_v_adelaide_2026-05-10,CD_M20260140909,2026-05-10,richmond,adelaide,12798,CD_I1001195,Izak Rankine,adelaide,ADEL,3,True,resolved
2026,9,Round 9,2026_R9_richmond_v_adelaide_2026-05-10,CD_M20260140909,2026-05-10,richmond,adelaide,12516,CD_I992242,Jordan Dawson,adelaide,ADEL,2,True,resolved
2026,9,Round 9,2026_R9_richmond_v_adelaide_2026-05-10,CD_M20260140909,2026-05-10,richmond,adelaide,12504,CD_I998172,Tim Taranto,richmond,RICH,1,True,resolved
2026,10,Round 10,2026_R10_brisbane_lions_v_geelong_2026-05-14,CD_M20260141001,2026-05-14,brisbane_lions,geelong,13104,CD_I993878,Shaun Mannagh,geelong,GEEL,3,True,resolved
2026,10,Round 10,2026_R10_brisbane_lions_v_geelong_2026-05-14,CD_M20260141001,2026-05-14,brisbane_lions,geelong,12692,CD_I1006130,Bailey Smith,geelong,GEEL,2,True,resolved
2026,10,Round 10,2026_R10_brisbane_lions_v_geelong_2026-05-14,CD_M20260141001,2026-05-14,brisbane_lions,geelong,12505,CD_I291800,Tom Stewart,geelong,GEEL,1,True,resolved
2026,10,Round 10,2026_R10_gold_coast_v_port_adelaide_2026-05-15,CD_M20260141003,2026-05-15,gold_coast,port_adelaide,12767,CD_I1009199,Noah Anderson,gold_coast,GCFC,3,True,resolved
2026,10,Round 10,2026_R10_gold_coast_v_port_adelaide_2026-05-15,CD_M20260141003,2026-05-15,gold_coast,port_adelaide,12698,CD_I1006121,Zak Butters,port_adelaide,PORT,2,True,resolved
2026,10,Round 10,2026_R10_gold_coast_v_port_adelaide_2026-05-15,CD_M20260141003,2026-05-15,gold_coast,port_adelaide,12430,CD_I298210,Christian Petracca,gold_coast,GCFC,1,True,resolved
2026,10,Round 10,2026_R10_sydney_v_collingwood_2026-05-15,CD_M20260141002,2026-05-15,sydney,collingwood,12217,CD_I293957,Brodie Grundy,sydney,SYD,3,True,resolved
2026,10,Round 10,2026_R10_sydney_v_collingwood_2026-05-15,CD_M20260141002,2026-05-15,sydney,collingwood,12326,CD_I298539,Isaac Heeney,sydney,SYD,2,True,resolved
2026,10,Round 10,2026_R10_sydney_v_collingwood_2026-05-15,CD_M20260141002,2026-05-15,sydney,collingwood,12699,CD_I1006028,Nick Blakey,sydney,SYD,1,True,resolved
2026,10,Round 10,2026_R10_adelaide_v_north_melbourne_2026-05-16,CD_M20260141004,2026-05-16,adelaide,north_melbourne,12798,CD_I1001195,Izak Rankine,adelaide,ADEL,3,True,resolved
2026,10,Round 10,2026_R10_adelaide_v_north_melbourne_2026-05-16,CD_M20260141004,2026-05-16,adelaide,north_melbourne,12953,CD_I1017051,Josh Rachele,adelaide,ADEL,2,True,resolved
2026,10,Round 10,2026_R10_adelaide_v_north_melbourne_2026-05-16,CD_M20260141004,2026-05-16,adelaide,north_melbourne,12952,CD_I1017109,Jake Soligo,adelaide,ADEL,1,True,resolved
2026,10,Round 10,2026_R10_carlton_v_western_bulldogs_2026-05-16,CD_M20260141006,2026-05-16,carlton,western_bulldogs,12261,CD_I990704,Patrick Cripps,carlton,CARL,3,True,resolved
2026,10,Round 10,2026_R10_carlton_v_western_bulldogs_2026-05-16,CD_M20260141006,2026-05-16,carlton,western_bulldogs,12497,CD_I998103,Oliver Florent,carlton,CARL,2,True,resolved
2026,10,Round 10,2026_R10_carlton_v_western_bulldogs_2026-05-16,CD_M20260141006,2026-05-16,carlton,western_bulldogs,13274,CD_I1028515,Jagga Smith,carlton,CARL,1,True,resolved
2026,10,Round 10,2026_R10_melbourne_v_hawthorn_2026-05-16,CD_M20260141005,2026-05-16,melbourne,hawthorn,11966,CD_I290528,Max Gawn,melbourne,MELB,3,True,resolved
2026,10,Round 10,2026_R10_melbourne_v_hawthorn_2026-05-16,CD_M20260141005,2026-05-16,melbourne,hawthorn,12368,CD_I296205,Jack Steele,melbourne,MELB,2,True,resolved
2026,10,Round 10,2026_R10_melbourne_v_hawthorn_2026-05-16,CD_M20260141005,2026-05-16,melbourne,hawthorn,12693,CD_I999391,Tom Sparrow,melbourne,MELB,1,True,resolved
2026,10,Round 10,2026_R10_essendon_v_fremantle_2026-05-17,CD_M20260141007,2026-05-17,essendon,fremantle,13180,CD_I1028513,Murphy Reid,fremantle,FRE,3,True,resolved
2026,10,Round 10,2026_R10_essendon_v_fremantle_2026-05-17,CD_M20260141007,2026-05-17,essendon,fremantle,12535,CD_I993993,Shai Bolton,fremantle,FRE,2,True,resolved
2026,10,Round 10,2026_R10_essendon_v_fremantle_2026-05-17,CD_M20260141007,2026-05-17,essendon,fremantle,13129,CD_I1017754,Patrick Voss,fremantle,FRE,1,True,resolved
2026,10,Round 10,2026_R10_st_kilda_v_richmond_2026-05-17,CD_M20260141008,2026-05-17,st_kilda,richmond,13125,CD_I1027790,Hugo Garcia,st_kilda,STK,3,True,resolved
2026,10,Round 10,2026_R10_st_kilda_v_richmond_2026-05-17,CD_M20260141008,2026-05-17,st_kilda,richmond,13193,CD_I1020855,Max Hall,st_kilda,STK,2,True,resolved
2026,10,Round 10,2026_R10_st_kilda_v_richmond_2026-05-17,CD_M20260141008,2026-05-17,st_kilda,richmond,12325,CD_I994389,Jack Sinclair,st_kilda,STK,1,True,resolved
2026,10,Round 10,2026_R10_west_coast_v_greater_western_sydney_2026-05-17,CD_M20260141009,2026-05-17,west_coast,greater_western_sydney,13111,CD_I1023492,Harley Reid,west_coast,WCE,3,False,resolved
2026,10,Round 10,2026_R10_west_coast_v_greater_western_sydney_2026-05-17,CD_M20260141009,2026-05-17,west_coast,greater_western_sydney,12410,CD_I996701,Clayton Oliver,greater_western_sydney,GWS,2,True,resolved
2026,10,Round 10,2026_R10_west_coast_v_greater_western_sydney_2026-05-17,CD_M20260141009,2026-05-17,west_coast,greater_western_sydney,12836,CD_I1006114,Bailey J. Williams,west_coast,WCE,1,True,resolved
2026,11,Round 11,2026_R11_hawthorn_v_adelaide_2026-05-21,CD_M20260141101,2026-05-21,hawthorn,adelaide,12469,CD_I993794,Blake Hardwick,hawthorn,HAW,3,True,resolved
2026,11,Round 11,2026_R11_hawthorn_v_adelaide_2026-05-21,CD_M20260141101,2026-05-21,hawthorn,adelaide,12516,CD_I992242,Jordan Dawson,adelaide,ADEL,2,True,resolved
