player_id,player_name,team_id,production_ev,production_rank,objective_ev,objective_rank,wheelo_ev,wheelo_rank,actual_votes,eligible,n_3_votes,n_2_votes,n_1_votes,actual_rank,actual_rank_eligible,role,production_error,production_abs_error,production_rank_error,objective_error,objective_abs_error,objective_rank_error,wheelo_error,wheelo_abs_error,wheelo_rank_error,best_source,worst_source,cross_model_spread,prod_obj_gap,in_production,in_objective,in_wheelo,in_all_three,consensus_ev,consensus_error
13283,Dyson Sharp,essendon,0.0244856343585643,469.0,0.6619652450495686,211,0.146,301.0,2,True,0,1,0,111,102,MEDIUM_FORWARD,-1.9755143656414358,1.9755143656414358,358.0,-1.3380347549504314,1.3380347549504314,100,-1.854,1.854,190.0,objective,production,0.6374796106910042,-0.6374796106910042,True,True,True,True,0.27748362646937763,-1.7225163735306224
12660,Darcy Cameron,collingwood,5.296368052262842,73.0,7.916561752163656,49,4.578,73.0,1,True,0,0,1,139,128,RUCK,4.296368052262842,4.296368052262842,-66.0,6.916561752163656,6.916561752163656,-90,3.5780000000000003,3.5780000000000003,-66.0,wheelo,objective,3.338561752163656,-2.620193699900814,True,True,True,True,5.930309934808832,4.930309934808832
12836,Bailey Williams,west_coast,2.2444069409675635,124.0,5.577032601034906,59,,,1,True,0,0,1,139,128,RUCK,1.2444069409675635,1.2444069409675635,-15.0,4.577032601034906,4.577032601034906,-80,,,,production,objective,3.3326256600673427,-3.3326256600673427,True,True,False,False,3.9107197710012347,2.9107197710012347
13168,Archie Roberts,essendon,5.752864061780644,67.0,1.2486378614164897,156,4.083,80.0,1,True,0,0,1,139,128,MEDIUM_DEFENDER,4.752864061780644,4.752864061780644,-72.0,0.2486378614164897,0.2486378614164897,17,3.083,3.083,-59.0,objective,production,4.504226200364155,4.504226200364155,True,True,True,True,3.6948339743990446,2.6948339743990446
12890,Jordon Sweet,port_adelaide,2.27712175255765,123.0,7.563735740958569,50,1.123,173.0,1,True,0,0,1,139,128,RUCK,1.2771217525576501,1.2771217525576501,-16.0,6.563735740958569,6.563735740958569,-89,0.123,0.123,34.0,wheelo,objective,6.440735740958568,-5.2866139884009185,True,True,True,True,3.6546191645054056,2.6546191645054056
12686,Noah Balta,richmond,2.830762032954881,106.0,4.327089355265722,69,2.678,111.0,1,True,0,0,1,139,128,MIDFIELDER,1.830762032954881,1.830762032954881,-33.0,3.3270893552657217,3.3270893552657217,-70,1.678,1.678,-28.0,wheelo,objective,1.6490893552657218,-1.4963273223108406,True,True,True,True,3.278617129406868,2.278617129406868
12325,Jack Sinclair,st_kilda,3.1045517115636523,98.0,2.8149192192651027,95,3.057,103.0,1,True,0,0,1,139,128,MEDIUM_DEFENDER,2.1045517115636523,2.1045517115636523,-41.0,1.8149192192651027,1.8149192192651027,-44,2.057,2.057,-36.0,objective,production,0.2896324922985496,0.2896324922985496,True,True,True,True,2.9921569769429186,1.9921569769429186
12636,Mitch Lewis,hawthorn,3.1082069918695643,96.0,2.6712347547686086,99,2.122,127.0,1,True,0,0,1,139,128,MEDIUM_FORWARD,2.1082069918695643,2.1082069918695643,-43.0,1.6712347547686086,1.6712347547686086,-40,1.1219999999999999,1.1219999999999999,-12.0,wheelo,production,0.9862069918695644,0.4369722371009557,True,True,True,True,2.6338139155460576,1.6338139155460576
13041,Bodhi Uwland,gold_coast,2.285241523050704,122.0,0.8783278093416916,190,3.987,84.0,1,True,0,0,1,139,128,MEDIUM_DEFENDER,1.2852415230507042,1.2852415230507042,-17.0,-0.12167219065830837,0.12167219065830837,51,2.987,2.987,-55.0,objective,wheelo,3.1086721906583086,1.4069137137090126,True,True,True,True,2.3835231107974653,1.3835231107974653
12567,Will Setterfield,essendon,1.1954314237564985,174.0,5.0107812171638,63,0.931,190.0,1,True,0,0,1,139,128,MIDFIELDER,0.19543142375649847,0.19543142375649847,35.0,4.0107812171638,4.0107812171638,-76,-0.06899999999999995,0.06899999999999995,51.0,wheelo,objective,4.0797812171638,-3.815349793407302,True,True,True,True,2.379070880306766,1.3790708803067662
12844,Joel Amartey,sydney,2.83451857491108,104.0,1.1348935193102705,163,2.643,112.0,1,True,0,0,1,139,128,KEY_FORWARD,1.8345185749110802,1.8345185749110802,-35.0,0.1348935193102705,0.1348935193102705,24,1.6429999999999998,1.6429999999999998,-27.0,objective,production,1.6996250556008097,1.6996250556008097,True,True,True,True,2.20413736474045,1.20413736474045
12076,Dayne Zorko,brisbane_lions,2.9699825931264154,101.0,1.371877762565817,147,2.162,124.0,1,True,0,0,1,139,128,MEDIUM_DEFENDER,1.9699825931264154,1.9699825931264154,-38.0,0.37187776256581695,0.37187776256581695,8,1.162,1.162,-15.0,objective,production,1.5981048305605985,1.5981048305605985,True,True,True,True,2.167953451897411,1.1679534518974108
12563,Nick Larkey,north_melbourne,2.604318732477586,111.0,1.7837878903160314,125,1.793,138.0,1,True,0,0,1,139,128,MEDIUM_FORWARD,1.6043187324775858,1.6043187324775858,-28.0,0.7837878903160314,0.7837878903160314,-14,0.7929999999999999,0.7929999999999999,-1.0,objective,production,0.8205308421615545,0.8205308421615545,True,True,True,True,2.060368874264539,1.060368874264539
12417,Marc Pittonet,carlton,1.5845795839717458,153.0,2.928778505676422,93,1.4999999999999998,151.0,1,True,0,0,1,139,128,RUCK,0.5845795839717458,0.5845795839717458,14.0,1.928778505676422,1.928778505676422,-46,0.4999999999999998,0.4999999999999998,12.0,wheelo,objective,1.4287785056764222,-1.3441989217046761,True,True,True,True,2.0044526965493894,1.0044526965493894
12656,Brent Daniels,greater_western_sydney,0.6074381825960717,229.0,3.4932267555776466,81,1.745,140.0,1,True,0,0,1,139,128,MIDFIELDER,-0.39256181740392826,0.39256181740392826,90.0,2.4932267555776466,2.4932267555776466,-58,0.7450000000000001,0.7450000000000001,1.0,production,objective,2.885788572981575,-2.885788572981575,True,True,True,True,1.9485549793912396,0.9485549793912396
12653,Harry Petty,melbourne,1.7021214948864651,146.0,2.917116108842678,94,1.207,165.0,1,True,0,0,1,139,128,KEY_DEFENDER,0.7021214948864651,0.7021214948864651,7.0,1.917116108842678,1.917116108842678,-45,0.20700000000000007,0.20700000000000007,26.0,wheelo,objective,1.710116108842678,-1.2149946139562129,True,True,True,True,1.9420792012430477,0.9420792012430477
13335,Joel Fitzgerald,melbourne,,,2.2538687674241453,103,1.588,145.0,1,True,0,0,1,139,128,MIDFIELDER,,,,1.2538687674241453,1.2538687674241453,-36,0.5880000000000001,0.5880000000000001,6.0,wheelo,objective,0.6658687674241452,,False,True,True,False,1.9209343837120727,0.9209343837120727
12408,Josh Dunkley,brisbane_lions,1.7458606360967093,144.0,2.036168496640497,113,1.802,137.0,1,True,0,0,1,139,128,MIDFIELDER,0.7458606360967093,0.7458606360967093,5.0,1.0361684966404971,1.0361684966404971,-26,0.802,0.802,-2.0,production,objective,0.2903078605437879,-0.2903078605437879,True,True,True,True,1.8613430442457357,0.8613430442457357
12777,Hayden Young,fremantle,1.3448180161532433,163.0,1.8601798174355784,121,1.711,141.0,1,True,0,0,1,139,128,MIDFIELDER,0.34481801615324326,0.34481801615324326,24.0,0.8601798174355784,0.8601798174355784,-18,0.7110000000000001,0.7110000000000001,2.0,production,objective,0.5153618012823351,-0.5153618012823351,True,True,True,True,1.6386659445296072,0.6386659445296072
12165,Rory Laird,adelaide,2.305705440082743,121.0,0.4998479269750515,236,1.5490000000000002,147.0,1,True,0,0,1,139,128,MEDIUM_DEFENDER,1.3057054400827428,1.3057054400827428,-18.0,-0.5001520730249485,0.5001520730249485,97,0.5490000000000002,0.5490000000000002,8.0,objective,production,1.8058575131076913,1.8058575131076913,True,True,True,True,1.4515177890192648,0.45151778901926476
12300,Tim Membrey,collingwood,1.6639805515773507,147.0,1.1434916922494107,161,1.101,174.0,1,True,0,0,1,139,128,MEDIUM_FORWARD,0.6639805515773507,0.6639805515773507,8.0,0.14349169224941072,0.14349169224941072,22,0.10099999999999998,0.10099999999999998,35.0,wheelo,production,0.5629805515773507,0.52048885932794,True,True,True,True,1.3028240812755871,0.30282408127558713
13148,Nate Caddy,essendon,1.3810357564093043,162.0,0.5036865172278737,235,1.896,134.0,1,True,0,0,1,139,128,MEDIUM_FORWARD,0.3810357564093043,0.3810357564093043,23.0,-0.4963134827721263,0.4963134827721263,96,0.8959999999999999,0.8959999999999999,-5.0,production,wheelo,1.3923134827721262,0.8773492391814306,True,True,True,True,1.2602407578790593,0.2602407578790593
13197,Levi Ashcroft,brisbane_lions,1.778431059749802,140.0,0.8010301749090222,196,1.13,172.0,1,True,0,0,1,139,128,MIDFIELDER,0.7784310597498021,0.7784310597498021,1.0,-0.19896982509097783,0.19896982509097783,57,0.1299999999999999,0.1299999999999999,33.0,wheelo,production,0.9774008848407799,0.9774008848407799,True,True,True,True,1.236487078219608,0.23648707821960802
13101,Harvey Thomas,greater_western_sydney,1.1302430136077106,176.0,1.7127386417852115,128,0.72,208.0,1,True,0,0,1,139,128,MIDFIELDER,0.13024301360771062,0.13024301360771062,37.0,0.7127386417852115,0.7127386417852115,-11,-0.28,0.28,69.0,production,objective,0.9927386417852115,-0.5824956281775009,True,True,True,True,1.1876605517976406,0.18766055179764063
11905,Jack Darling,north_melbourne,1.2883249461916193,165.0,1.143966498584359,160,0.974,187.0,1,True,0,0,1,139,128,MIDFIELDER,0.2883249461916193,0.2883249461916193,26.0,0.14396649858435895,0.14396649858435895,21,-0.026000000000000023,0.026000000000000023,48.0,wheelo,production,0.3143249461916193,0.14435844760726035,True,True,True,True,1.1354304815919927,0.13543048159199267
13049,Bailey Humphrey,gold_coast,0.8931138132665835,193.0,0.9304561746726298,187,1.398,157.0,1,False,0,0,1,139,,MEDIUM_FORWARD,-0.10688618673341654,0.10688618673341654,54.0,-0.06954382532737025,0.06954382532737025,48,0.3979999999999999,0.3979999999999999,18.0,objective,wheelo,0.5048861867334165,-0.0373423614060463,True,True,True,True,1.0738566626464043,0.07385666264640434
12967,Marcus Windhager,st_kilda,1.038819748425937,183.0,1.422743395384716,142,0.558,225.0,1,True,0,0,1,139,128,MIDFIELDER,0.03881974842593694,0.03881974842593694,44.0,0.42274339538471595,0.42274339538471595,3,-0.44199999999999995,0.44199999999999995,86.0,production,wheelo,0.8647433953847159,-0.383923646958779,True,True,True,True,1.0065210479368842,0.006521047936884239
13294,Milan Murdock,west_coast,0.0683002358358882,404.0,2.0345314218412027,114,0.879,194.0,1,True,0,0,1,139,128,MIDFIELDER,-0.9316997641641118,0.9316997641641118,265.0,1.0345314218412027,1.0345314218412027,-25,-0.121,0.121,55.0,wheelo,objective,1.9662311860053145,-1.9662311860053145,True,True,True,True,0.9939438858923637,-0.00605611410763629
12537,Tim English,western_bulldogs,0.965668690788818,188.0,0.9169484439959764,189,0.934,189.0,1,True,0,0,1,139,128,RUCK,-0.03433130921118199,0.03433130921118199,49.0,-0.08305155600402359,0.08305155600402359,50,-0.06599999999999995,0.06599999999999995,50.0,production,objective,0.04872024679284159,0.04872024679284159,True,True,True,True,0.9388723782615981,-0.061127621738401916
13065,Lachlan McAndrew,adelaide,0.7198085973720911,212.0,1.2950462234245272,152,0.773,203.0,1,True,0,0,1,139,128,RUCK,-0.28019140262790887,0.28019140262790887,73.0,0.29504622342452724,0.29504622342452724,13,-0.22699999999999998,0.22699999999999998,64.0,wheelo,objective,0.5752376260524361,-0.5752376260524361,True,True,True,True,0.9292849402655395,-0.07071505973446046
12367,Alex Neal-Bullen,adelaide,0.8992350617686422,192.0,1.002832149784206,179,0.486,233.0,1,True,0,0,1,139,128,MIDFIELDER,-0.10076493823135779,0.10076493823135779,53.0,0.002832149784206095,0.002832149784206095,40,-0.514,0.514,94.0,objective,wheelo,0.5168321497842061,-0.10359708801556389,True,True,True,True,0.7960224038509495,-0.20397759614905053
13021,Sam Darcy,western_bulldogs,0.5522959350646586,233.0,1.0224135919894708,175,0.28,265.0,1,True,0,0,1,139,128,UNKNOWN,-0.44770406493534143,0.44770406493534143,94.0,0.022413591989470794,0.022413591989470794,36,-0.72,0.72,126.0,objective,wheelo,0.7424135919894708,-0.4701176569248122,True,True,True,True,0.6182365090180432,-0.38176349098195683
12422,Darcy Byrne-Jones,port_adelaide,0.8128735151411622,197.0,0.302974556487423,275,0.667,217.0,1,False,0,0,1,139,,MIDFIELDER,-0.18712648485883776,0.18712648485883776,58.0,-0.697025443512577,0.697025443512577,136,-0.33299999999999996,0.33299999999999996,78.0,production,objective,0.5098989586537392,0.5098989586537392,True,True,True,True,0.5942826905428618,-0.40571730945713824
13190,Sam Lalor,richmond,0.3983445419345689,265.0,1.1178216958717868,165,0.1569999999999999,298.0,1,True,0,0,1,139,128,MIDFIELDER,-0.6016554580654311,0.6016554580654311,126.0,0.11782169587178681,0.11782169587178681,26,-0.8430000000000001,0.8430000000000001,159.0,objective,wheelo,0.9608216958717869,-0.7194771539372179,True,True,True,True,0.5577220792687851,-0.44227792073121486
12863,Braeden Campbell,sydney,0.4999727748699434,241.0,0.6563981194133489,213,0.391,247.0,1,True,0,0,1,139,128,UNKNOWN,-0.5000272251300566,0.5000272251300566,102.0,-0.3436018805866511,0.3436018805866511,74,-0.609,0.609,108.0,objective,wheelo,0.2653981194133489,-0.1564253445434055,True,True,True,True,0.5157902980944308,-0.4842097019055692
12521,Ben Long,gold_coast,0.4300803734578363,254.0,0.5131295277139378,233,0.604,222.0,1,False,0,0,1,139,,MEDIUM_FORWARD,-0.5699196265421638,0.5699196265421638,115.0,-0.4868704722860622,0.4868704722860622,94,-0.396,0.396,83.0,wheelo,production,0.1739196265421637,-0.08304915425610154,True,True,True,True,0.5157366337239248,-0.48426336627607525
13278,Zeke Uwland,gold_coast,0.609606289343687,228.0,0.0801644498205586,394,0.5690000000000001,223.0,1,True,0,0,1,139,128,MIDFIELDER,-0.390393710656313,0.390393710656313,89.0,-0.9198355501794414,0.9198355501794414,255,-0.43099999999999994,0.43099999999999994,84.0,production,objective,0.5294418395231284,0.5294418395231284,True,True,True,True,0.41959024638808184,-0.5804097536119182
12952,Jake Soligo,adelaide,0.6376280082112933,223.0,0.3047023808570482,274,0.274,267.0,1,True,0,0,1,139,128,MIDFIELDER,-0.3623719917887067,0.3623719917887067,84.0,-0.6952976191429519,0.6952976191429519,135,-0.726,0.726,128.0,production,wheelo,0.36362800821129326,0.3329256273542451,True,True,True,True,0.4054434630227805,-0.5945565369772194
12083,Jamie Elliott,collingwood,0.2604960731576058,303.0,0.2557430867247595,288,0.533,228.0,1,True,0,0,1,139,128,MEDIUM_FORWARD,-0.7395039268423942,0.7395039268423942,164.0,-0.7442569132752406,0.7442569132752406,149,-0.46699999999999997,0.46699999999999997,89.0,wheelo,objective,0.27725691327524055,0.004752986432846329,True,True,True,True,0.34974638662745505,-0.650253613372545
12916,Lachlan Bramble,western_bulldogs,0.2876604458960983,291.0,0.1834678909195485,315,0.342,254.0,1,True,0,0,1,139,128,MIDFIELDER,-0.7123395541039017,0.7123395541039017,152.0,-0.8165321090804515,0.8165321090804515,176,-0.6579999999999999,0.6579999999999999,115.0,wheelo,objective,0.15853210908045154,0.1041925549765498,True,True,True,True,0.27104277893854894,-0.728957221061451
13340,Sam Swadling,collingwood,,,0.2535705538690591,289,0.245,272.0,1,True,0,0,1,139,128,MIDFIELDER,,,,-0.7464294461309409,0.7464294461309409,150,-0.755,0.755,133.0,objective,wheelo,0.008570553869059083,,False,True,True,False,0.24928527693452954,-0.7507147230654705
12383,Tom Barrass,hawthorn,0.1546101228252988,348.0,0.0525702612046083,421,0.224,278.0,1,True,0,0,1,139,128,KEY_DEFENDER,-0.8453898771747013,0.8453898771747013,209.0,-0.9474297387953917,0.9474297387953917,282,-0.776,0.776,139.0,wheelo,objective,0.1714297387953917,0.10203986162069048,True,True,True,True,0.1437267946766357,-0.8562732053233643
12752,Changkuoth Jiath,melbourne,0.162858097817275,345.0,0.0835682546090416,387,0.1669999999999999,292.0,1,True,0,0,1,139,128,MEDIUM_DEFENDER,-0.837141902182725,0.837141902182725,206.0,-0.9164317453909584,0.9164317453909584,248,-0.8330000000000001,0.8330000000000001,153.0,wheelo,objective,0.0834317453909583,0.0792898432082334,True,True,True,True,0.1378087841421055,-0.8621912158578945
12454,Eric Hipwood,brisbane_lions,0.1567270234361343,347.0,0.1896774883946515,311,0.046,392.0,1,True,0,0,1,139,128,MEDIUM_FORWARD,-0.8432729765638657,0.8432729765638657,208.0,-0.8103225116053485,0.8103225116053485,172,-0.954,0.954,253.0,objective,wheelo,0.1436774883946515,-0.03295046495851722,True,True,True,True,0.13080150394359527,-0.8691984960564048
13273,Harry Dean,carlton,0.0941647615398273,383.0,0.0190479092310812,504,0.03,421.0,1,True,0,0,1,139,128,KEY_DEFENDER,-0.9058352384601727,0.9058352384601727,244.0,-0.9809520907689188,0.9809520907689188,365,-0.97,0.97,282.0,production,objective,0.0751168523087461,0.0751168523087461,True,True,True,True,0.04773755692363616,-0.9522624430763639
12405,Wayne Milera,adelaide,4.598133486288159,77.0,3.084524582793536,91,6.144,60.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,4.598133486288159,4.598133486288159,-106.0,3.084524582793536,3.084524582793536,-92,6.144,6.144,-123.0,objective,wheelo,3.059475417206464,1.5136089034946227,True,True,True,True,4.608886023027232,4.608886023027232
12373,Caleb Daniel,north_melbourne,5.601975931962434,70.0,1.382818316460376,146,4.793,71.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,5.601975931962434,5.601975931962434,-113.0,1.382818316460376,1.382818316460376,-37,4.793,4.793,-112.0,objective,production,4.219157615502057,4.219157615502057,True,True,True,True,3.925931416140937,3.925931416140937
12354,Bailey Dale,western_bulldogs,4.152799429478224,82.0,1.4191888443935767,143,3.471,90.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,4.152799429478224,4.152799429478224,-101.0,1.4191888443935767,1.4191888443935767,-40,3.471,3.471,-93.0,objective,production,2.733610585084647,2.733610585084647,True,True,True,True,3.014329424623933,3.014329424623933
13031,Cam Mackenzie,hawthorn,1.649187133336161,149.0,2.8046790516868003,96,3.493,88.0,0,True,0,0,0,183,169,MIDFIELDER,1.649187133336161,1.649187133336161,-34.0,2.8046790516868003,2.8046790516868003,-87,3.493,3.493,-95.0,production,wheelo,1.843812866663839,-1.1554919183506394,True,True,True,True,2.6489553950076536,2.6489553950076536
13103,Ryley Sanders,western_bulldogs,2.4894195311045606,113.0,2.152976056565452,107,2.685,110.0,0,True,0,0,0,183,169,MIDFIELDER,2.4894195311045606,2.4894195311045606,-70.0,2.152976056565452,2.152976056565452,-76,2.685,2.685,-73.0,objective,wheelo,0.532023943434548,0.3364434745391085,True,True,True,True,2.4424651958900045,2.4424651958900045
12150,Ollie Wines,port_adelaide,1.5752596978793472,154.0,3.836191898804382,77,1.879,135.0,0,True,0,0,0,183,169,MIDFIELDER,1.5752596978793472,1.5752596978793472,-29.0,3.836191898804382,3.836191898804382,-106,1.879,1.879,-48.0,production,objective,2.2609322009250348,-2.2609322009250348,True,True,True,True,2.4301505322279096,2.4301505322279096
11898,Tom Liberatore,western_bulldogs,2.241730540455883,125.0,2.6244323621235144,101,1.957,132.0,0,True,0,0,0,183,169,MIDFIELDER,2.241730540455883,2.241730540455883,-58.0,2.6244323621235144,2.6244323621235144,-82,1.957,1.957,-51.0,wheelo,objective,0.6674323621235143,-0.3827018216676312,True,True,True,True,2.274387634193132,2.274387634193132
12366,Peter Wright,essendon,0.8734509252755674,194.0,4.1068176383798045,73,0.98,186.0,0,True,0,0,0,183,169,RUCK,0.8734509252755674,0.8734509252755674,11.0,4.1068176383798045,4.1068176383798045,-110,0.98,0.98,3.0,production,objective,3.233366713104237,-3.233366713104237,True,True,True,True,1.986756187885124,1.986756187885124
13075,Karl Worner,fremantle,2.1664154416100696,126.0,0.7436317897049769,204,2.286,120.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,2.1664154416100696,2.1664154416100696,-57.0,0.7436317897049769,0.7436317897049769,21,2.286,2.286,-63.0,objective,wheelo,1.5423682102950231,1.4227836519050927,True,True,True,True,1.7320157437716823,1.7320157437716823
12495,Dan Houston,collingwood,1.8818153305365213,137.0,1.0963381743077365,166,2.202,122.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,1.8818153305365213,1.8818153305365213,-46.0,1.0963381743077365,1.0963381743077365,-17,2.202,2.202,-61.0,objective,wheelo,1.1056618256922635,0.7854771562287848,True,True,True,True,1.7267178349480858,1.7267178349480858
12714,James Rowbottom,sydney,0.9845577539670728,187.0,3.141698884977032,89,0.815,202.0,0,True,0,0,0,183,169,MIDFIELDER,0.9845577539670728,0.9845577539670728,4.0,3.141698884977032,3.141698884977032,-94,0.815,0.815,19.0,wheelo,objective,2.326698884977032,-2.157141131009959,True,True,True,True,1.6470855463147014,1.6470855463147014
12873,Francis Evans,carlton,1.9753400129193608,134.0,0.9529503969783087,182,1.842,136.0,0,True,0,0,0,183,169,MIDFIELDER,1.9753400129193608,1.9753400129193608,-49.0,0.9529503969783087,0.9529503969783087,-1,1.842,1.842,-47.0,objective,production,1.022389615941052,1.022389615941052,True,True,True,True,1.5900968032992233,1.5900968032992233
12598,Bayley Fritsch,melbourne,1.983153052940612,132.0,1.1706669323326075,159,1.615,144.0,0,True,0,0,0,183,169,MEDIUM_FORWARD,1.983153052940612,1.983153052940612,-51.0,1.1706669323326075,1.1706669323326075,-24,1.615,1.615,-39.0,objective,production,0.8124861206080045,0.8124861206080045,True,True,True,True,1.58960666175774,1.58960666175774
12931,Jake Bowey,melbourne,2.35858432630124,118.0,0.5784087151309124,225,1.635,142.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,2.35858432630124,2.35858432630124,-65.0,0.5784087151309124,0.5784087151309124,42,1.635,1.635,-41.0,objective,production,1.7801756111703275,1.7801756111703275,True,True,True,True,1.523997680477384,1.523997680477384
12166,Jack Macrae,st_kilda,1.209614039152945,173.0,2.6869166312603423,98,0.6739999999999999,214.0,0,True,0,0,0,183,169,MIDFIELDER,1.209614039152945,1.209614039152945,-10.0,2.6869166312603423,2.6869166312603423,-85,0.6739999999999999,0.6739999999999999,31.0,wheelo,objective,2.0129166312603424,-1.4773025921073972,True,True,True,True,1.5235102234710958,1.5235102234710958
13110,Darcy Wilson,st_kilda,2.1303680514392487,127.0,1.2490482098446896,155,1.032,182.0,0,True,0,0,0,183,169,MIDFIELDER,2.1303680514392487,2.1303680514392487,-56.0,1.2490482098446896,1.2490482098446896,-28,1.032,1.032,-1.0,wheelo,production,1.0983680514392486,0.8813198415945591,True,True,True,True,1.4704720870946462,1.4704720870946462
13240,Tom McCarthy,west_coast,1.9799153064198785,133.0,1.3910238828013448,144,1.002,185.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,1.9799153064198785,1.9799153064198785,-50.0,1.3910238828013448,1.3910238828013448,-39,1.002,1.002,2.0,wheelo,production,0.9779153064198784,0.5888914236185336,True,True,True,True,1.4576463964070745,1.4576463964070745
12856,Lloyd Meek,hawthorn,1.0277441187807863,185.0,2.144113609788373,108,1.012,183.0,0,True,0,0,0,183,169,RUCK,1.0277441187807863,1.0277441187807863,2.0,2.144113609788373,2.144113609788373,-75,1.012,1.012,0.0,wheelo,objective,1.132113609788373,-1.1163694910075868,True,True,True,True,1.3946192428563864,1.3946192428563864
13187,Finn OSullivan,north_melbourne,0.7108859845596609,213.0,1.8072247928276768,124,1.5,150.0,0,True,0,0,0,183,169,MIDFIELDER,0.7108859845596609,0.7108859845596609,30.0,1.8072247928276768,1.8072247928276768,-59,1.5,1.5,-33.0,production,objective,1.0963388082680159,-1.0963388082680159,True,True,True,True,1.3393702591291126,1.3393702591291126
12485,Mabior Chol,hawthorn,1.4329048986009048,160.0,2.1065480002718155,112,0.443,239.0,0,True,0,0,0,183,169,KEY_FORWARD,1.4329048986009048,1.4329048986009048,-23.0,2.1065480002718155,2.1065480002718155,-71,0.443,0.443,56.0,wheelo,objective,1.6635480002718155,-0.6736431016709108,True,True,True,True,1.32748429962424,1.32748429962424
12876,Beau McCreery,collingwood,0.5208529972848959,236.0,2.218576567985161,104,1.237,162.0,0,True,0,0,0,183,169,MIDFIELDER,0.5208529972848959,0.5208529972848959,53.0,2.218576567985161,2.218576567985161,-79,1.237,1.237,-21.0,production,objective,1.697723570700265,-1.697723570700265,True,True,True,True,1.3254765217566857,1.3254765217566857
12153,Mark Blicavs,geelong,0.9375956454923806,190.0,1.812254749456164,123,1.165,169.0,0,True,0,0,0,183,169,RUCK,0.9375956454923806,0.9375956454923806,7.0,1.812254749456164,1.812254749456164,-60,1.165,1.165,-14.0,production,objective,0.8746591039637834,-0.8746591039637834,True,True,True,True,1.304950131649515,1.304950131649515
12542,Luke Ryan,fremantle,1.3445380996544265,164.0,0.7265958504252212,206,1.527,149.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,1.3445380996544265,1.3445380996544265,-19.0,0.7265958504252212,0.7265958504252212,23,1.527,1.527,-34.0,objective,wheelo,0.8004041495747787,0.6179422492292053,True,True,True,True,1.1993779833598825,1.1993779833598825
12670,Conor Nash,hawthorn,0.6710081527202768,219.0,1.9757810992386176,116,0.851,197.0,0,True,0,0,0,183,169,MIDFIELDER,0.6710081527202768,0.6710081527202768,36.0,1.9757810992386176,1.9757810992386176,-67,0.851,0.851,14.0,production,objective,1.3047729465183409,-1.3047729465183409,True,True,True,True,1.1659297506529647,1.1659297506529647
12413,Callum Mills,sydney,1.280013065865255,166.0,0.6460746366079317,217,1.53,148.0,0,True,0,0,0,183,169,MEDIUM_DEFENDER,1.280013065865255,1.280013065865255,-17.0,0.6460746366079317,0.6460746366079317,34,1.53,1.53,-35.0,objective,wheelo,0.8839253633920683,0.6339384292573234,True,True,True,True,1.152029234157729,1.152029234157729
12937,Brodie Kemp,carlton,1.7601884193709822,143.0,0.2990359395745701,276,1.198,166.0,0,True,0,0,0,183,169,MEDIUM_FORWARD,1.7601884193709822,1.7601884193709822,-40.0,0.2990359395745701,0.2990359395745701,93,1.198,1.198,-17.0,objective,production,1.4611524797964122,1.4611524797964122,True,True,True,True,1.0857414529818508,1.0857414529818508
12619,James Worpel,geelong,0.7205610303704818,211.0,1.4828848527362797,137,1.044,180.0,0,True,0,0,0,183,169,MIDFIELDER,0.7205610303704818,0.7205610303704818,28.0,1.4828848527362797,1.4828848527362797,-46,1.044,1.044,-3.0,production,objective,0.7623238223657979,-0.7623238223657979,True,True,True,True,1.0824819610355871,1.0824819610355871
12674,Tom De Koning,st_kilda,0.6109777488082948,227.0,1.6782002521763026,133,0.902,191.0,0,True,0,0,0,183,169,RUCK,0.6109777488082948,0.6109777488082948,44.0,1.6782002521763026,1.6782002521763026,-50,0.902,0.902,8.0,production,objective,1.0672225033680078,-1.0672225033680078,True,True,True,True,1.0637260003281992,1.0637260003281992
12929,Cooper Sharman,st_kilda,0.7475014447066376,205.0,1.6892144727360787,132,0.746,206.0,0,True,0,0,0,183,169,KEY_FORWARD,0.7475014447066376,0.7475014447066376,22.0,1.6892144727360787,1.6892144727360787,-51,0.746,0.746,23.0,wheelo,objective,0.9432144727360787,-0.9417130280294411,True,True,True,True,1.0609053058142388,1.0609053058142388
12340,Harris Andrews,brisbane_lions,0.6671874547275806,221.0,0.3430566304539288,266,2.141,126.0,0,True,0,0,0,183,169,KEY_DEFENDER,0.6671874547275806,0.6671874547275806,38.0,0.3430566304539288,0.3430566304539288,83,2.141,2.141,-57.0,objective,wheelo,1.7979433695460711,0.32413082427365175,True,True,True,True,1.0504146950605031,1.0504146950605031
